file_id,region,condition,candidate_id,mechanism_cluster,dominant_mechanism,mechanism_cluster_unconstrained,constrained_screen_type,comparison_kind,unconstrained_source,changed_by_constraints,changed_parameters,adjusted_parameters,n_changed_parameters,unconstrained_mean_trace_rmse_mV,unconstrained_holdout_rmse_mV,unconstrained_holdout_pass_fraction,current_na,step08_contract_id,simulation_status,failure_reason,constrained_trace_delta_rmse_mV,fit_degradation_fraction,constrained_holdout_rmse_mV,delta_holdout_rmse_mV,constrained_holdout_pass_fraction,constrained_holdout_pass_fraction_estimate,prediction_persists_under_constraints,dominant_mechanism_unconstrained,dominant_mechanism_constrained,mechanism_flux_fraction_delta_max,mechanism_changed_under_constraints,mechanism_cluster_constrained,mechanism_persists_under_constraints,mechanism_conclusion_persists,constrained_claim_status,constraint_action
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__hybrid_optuna_087,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,7.581328705455518,7.581328705455518,0.3596089913772268,50,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.00019510839770105117,2.5735382975895944e-05,7.581523813853219,0.00019510839770105117,0.3595832559942509,0.3595832559942509,True,kir,kir,3.243708306016613e-05,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__hybrid_optuna_087,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,7.581328705455518,7.581328705455518,0.3596089913772268,75,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.00016720410079470104,2.2054722501925173e-05,7.581495909556312,0.00016720410079470104,0.35958693665472485,0.35958693665472485,True,kir,kir,6.243013514747875e-06,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__hybrid_optuna_087,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,7.581328705455518,7.581328705455518,0.3596089913772268,100,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.00013937182057908705,1.838356124551033e-05,7.581468077276097,0.00013937182057908705,0.3595906078159813,0.3595906078159813,True,kir,kir,1.7971956985524118e-06,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__hybrid_optuna_087,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,7.581328705455518,7.581328705455518,0.3596089913772268,125,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.00010932898931561865,1.442082167429907e-05,7.581438034444834,0.00010932898931561865,0.3595945705555525,0.3595945705555525,True,leak,leak,5.600972350014444e-07,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__hybrid_optuna_087,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,7.581328705455518,7.581328705455518,0.3596089913772268,150,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,9.876223790923002e-05,1.3027035463870705e-05,7.581427467693428,9.876223790923002e-05,0.35959596434176294,0.35959596434176294,True,leak,leak,3.572787763313212e-07,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__hybrid_optuna_087,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,7.581328705455518,7.581328705455518,0.3596089913772268,175,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,9.216092945532718e-05,1.2156303075080791e-05,7.581420866384973,9.216092945532718e-05,0.3595968350741517,0.3595968350741517,True,leak,leak,2.6703904815530977e-07,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__hybrid_optuna_098,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,13.982361406690702,13.982361406690702,0.3593400005006864,50,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,5.882543749185101e-05,4.207117509042674e-06,13.982420232128193,5.882543749185101e-05,0.35933579338317734,0.35933579338317734,True,kir,kir,9.071113809655529e-06,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__hybrid_optuna_098,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,13.982361406690702,13.982361406690702,0.3593400005006864,75,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,5.057532870068661e-05,3.61708063678613e-06,13.982411982019402,5.057532870068661e-05,0.3593363834200496,0.3593363834200496,True,kir,kir,1.8312002231374302e-06,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__hybrid_optuna_098,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,13.982361406690702,13.982361406690702,0.3593400005006864,100,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,4.1578722361089436e-05,2.9736552469022575e-06,13.982402985413062,4.1578722361089436e-05,0.35933702684543944,0.35933702684543944,True,kir,kir,5.47359759711652e-07,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__hybrid_optuna_098,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,13.982361406690702,13.982361406690702,0.3593400005006864,125,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,3.301095162534598e-05,2.3608996123894996e-06,13.982394417642327,3.301095162534598e-05,0.359337639601074,0.359337639601074,True,leak,leak,1.691335510464742e-07,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__hybrid_optuna_098,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,13.982361406690702,13.982361406690702,0.3593400005006864,150,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,2.932271017985209e-05,2.0971214608872057e-06,13.982390729400882,2.932271017985209e-05,0.3593379033792255,0.3593379033792255,True,leak,leak,1.0347701580315505e-07,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__hybrid_optuna_098,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,13.982361406690702,13.982361406690702,0.3593400005006864,175,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,2.802604809984824e-05,2.0043859034023746e-06,13.9823894327388,2.802604809984824e-05,0.35933799611478295,0.35933799611478295,True,leak,leak,7.94561888506351e-08,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__hybrid_optuna_004,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,gki;zth;zs,gki;zth;zs,3,6.452548930367247,6.452548930367247,0.3093203980865881,50,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,5.201512714010667e-05,8.061175157511936e-06,6.452600945494387,5.201512714010667e-05,0.3093123369114306,0.3093123369114306,True,gap,gap,7.021784975691503e-07,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__hybrid_optuna_004,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,gki;zth;zs,gki;zth;zs,3,6.452548930367247,6.452548930367247,0.3093203980865881,75,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,6.166640325035367e-05,9.556905947684758e-06,6.452610596770498,6.166640325035367e-05,0.30931084118064045,0.30931084118064045,True,kir,kir,2.7700304026101463e-06,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__hybrid_optuna_004,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,gki;zth;zs,gki;zth;zs,3,6.452548930367247,6.452548930367247,0.3093203980865881,100,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,7.50848240996251e-05,1.1636459468948443e-05,6.452624015191347,7.50848240996251e-05,0.3093087616271192,0.3093087616271192,True,kir,kir,2.877668588030513e-06,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__hybrid_optuna_004,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,gki;zth;zs,gki;zth;zs,3,6.452548930367247,6.452548930367247,0.3093203980865881,125,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,9.472865316575262e-05,1.4680811286829115e-05,6.4526436590204135,9.472865316575262e-05,0.3093057172753013,0.3093057172753013,True,kir,kir,6.479678651527543e-06,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__hybrid_optuna_004,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,gki;zth;zs,gki;zth;zs,3,6.452548930367247,6.452548930367247,0.3093203980865881,150,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.00010400249388105507,1.6118048077341083e-05,6.452652932861128,0.00010400249388105507,0.3093042800385108,0.3093042800385108,True,kir,kir,2.3985246684343764e-06,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__hybrid_optuna_004,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,gki;zth;zs,gki;zth;zs,3,6.452548930367247,6.452548930367247,0.3093203980865881,175,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.00010996843202630484,1.7042634346989132e-05,6.452658898799274,0.00010996843202630484,0.30930335545224114,0.30930335545224114,True,kir,kir,4.2527640089051744e-05,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_001,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,gki;gl_a;zth,gki;gl_a;zth,3,6.896416818472869,6.896416818472869,0.3864626980064761,50,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.001475080676314812,0.0002138908820539434,6.897891899149184,0.001475080676314812,0.38624880712442217,0.38624880712442217,True,kir,kir,0.0001891016608738322,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_001,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,gki;gl_a;zth,gki;gl_a;zth,3,6.896416818472869,6.896416818472869,0.3864626980064761,75,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.0016040156239238274,0.0002325868151744079,6.898020834096793,0.0016040156239238274,0.3862301111913017,0.3862301111913017,True,kir,kir,0.00015892461184480611,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_001,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,gki;gl_a;zth,gki;gl_a;zth,3,6.896416818472869,6.896416818472869,0.3864626980064761,100,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.0018118077718329202,0.0002627172660126601,6.898228626244702,0.0018118077718329202,0.3861999807404634,0.3861999807404634,True,kir,kir,0.00013315732560444077,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_001,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,gki;gl_a;zth,gki;gl_a;zth,3,6.896416818472869,6.896416818472869,0.3864626980064761,125,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.0021495887647041126,0.0003116964680768982,6.898566407237573,0.0021495887647041126,0.3861510015383992,0.3861510015383992,True,kir,kir,0.00010844189949655645,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_001,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,gki;gl_a;zth,gki;gl_a;zth,3,6.896416818472869,6.896416818472869,0.3864626980064761,150,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.002318728715170482,0.00033622224065104245,6.89873554718804,0.002318728715170482,0.38612647576582504,0.38612647576582504,True,kir,kir,0.00010100640198995592,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_001,M1,Mixed,M1,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,gki;gl_a;zth,gki;gl_a;zth,3,6.896416818472869,6.896416818472869,0.3864626980064761,175,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,0.00243448600998688,0.0003530073767388625,6.898851304482856,0.00243448600998688,0.3861096906297372,0.3861096906297372,True,kir,kir,9.466761971510529e-05,False,M1,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__hybrid_optuna_096,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,12.449729895697262,12.449729895697262,0.3592784978311763,50,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,5.851004135800427e-05,4.699703676159742e-06,12.44978840573862,5.851004135800427e-05,0.35927379812750015,0.35927379812750015,True,kir,kir,9.404845042026988e-06,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__hybrid_optuna_096,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,12.449729895697262,12.449729895697262,0.3592784978311763,75,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,5.014148675291502e-05,4.0275160323152366e-06,12.449780037184015,5.014148675291502e-05,0.35927447031514403,0.35927447031514403,True,kir,kir,1.8316496984416286e-06,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__hybrid_optuna_096,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,12.449729895697262,12.449729895697262,0.3592784978311763,100,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,4.1795323412399755e-05,3.3571269226366584e-06,12.449771691020674,4.1795323412399755e-05,0.3592751407042537,0.3592751407042537,True,kir,kir,5.47520101611132e-07,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__hybrid_optuna_096,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,12.449729895697262,12.449729895697262,0.3592784978311763,125,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,3.2864582115860536e-05,2.6397827415692634e-06,12.449762760279377,3.2864582115860536e-05,0.35927585804843476,0.35927585804843476,True,leak,leak,1.682445938122612e-07,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__hybrid_optuna_096,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,12.449729895697262,12.449729895697262,0.3592784978311763,150,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,2.9343487736755314e-05,2.3569577800155077e-06,12.449759239185,2.9343487736755314e-05,0.3592761408733963,0.3592761408733963,True,leak,leak,1.0603997121008679e-07,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__hybrid_optuna_096,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,12.449729895697262,12.449729895697262,0.3592784978311763,175,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,2.8260485832946637e-05,2.269967788033194e-06,12.449758156183094,2.8260485832946637e-05,0.3592762278633883,0.3592762278633883,True,leak,leak,7.937441107511156e-08,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__hybrid_optuna_097,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,15.03473662999395,15.03473662999395,0.3592932305184015,50,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,5.851004135800427e-05,3.891657220072488e-06,15.034795140035309,5.851004135800427e-05,0.3592893388611814,0.3592893388611814,True,kir,kir,9.404845042026988e-06,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__hybrid_optuna_097,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,15.03473662999395,15.03473662999395,0.3592932305184015,75,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,5.014148675291502e-05,3.335042574200064e-06,15.034786771480704,5.014148675291502e-05,0.3592898954758273,0.3592898954758273,True,kir,kir,1.8316496984416286e-06,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__hybrid_optuna_097,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,15.03473662999395,15.03473662999395,0.3592932305184015,100,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,4.1795323412399755e-05,2.7799172304102124e-06,15.034778425317363,4.1795323412399755e-05,0.3592904506011711,0.3592904506011711,True,kir,kir,5.47520101611132e-07,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__hybrid_optuna_097,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,15.03473662999395,15.03473662999395,0.3592932305184015,125,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,3.2864582115860536e-05,2.185910064450112e-06,15.034769494576066,3.2864582115860536e-05,0.35929104460833705,0.35929104460833705,True,leak,leak,1.682445938122612e-07,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__hybrid_optuna_097,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,15.03473662999395,15.03473662999395,0.3592932305184015,150,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,2.9343487736755314e-05,1.9517127874535385e-06,15.034765973481688,2.9343487736755314e-05,0.35929127880561407,0.35929127880561407,True,leak,leak,1.0603997121008679e-07,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__hybrid_optuna_097,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,15.03473662999395,15.03473662999395,0.3592932305184015,175,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,2.8260485832946637e-05,1.8796794735045523e-06,15.034764890479783,2.8260485832946637e-05,0.359291350838928,0.359291350838928,True,leak,leak,7.937441107511156e-08,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
3_DH_2_CONTROL,DH,CONTROL,3_DH_2_CONTROL__hybrid_optuna_098,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,14.75816737558676,14.75816737558676,0.3592785028336003,50,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,5.851004135800427e-05,3.964587192227721e-06,14.758225885628118,5.851004135800427e-05,0.3592745382464081,0.3592745382464081,True,kir,kir,9.404845042026988e-06,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
3_DH_2_CONTROL,DH,CONTROL,3_DH_2_CONTROL__hybrid_optuna_098,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,14.75816737558676,14.75816737558676,0.3592785028336003,75,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,5.014148675291502e-05,3.397541542716206e-06,14.758217517073513,5.014148675291502e-05,0.3592751052920576,0.3592751052920576,True,kir,kir,1.8316496984416286e-06,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
3_DH_2_CONTROL,DH,CONTROL,3_DH_2_CONTROL__hybrid_optuna_098,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,14.75816737558676,14.75816737558676,0.3592785028336003,100,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,4.1795323412399755e-05,2.832013104929164e-06,14.758209170910172,4.1795323412399755e-05,0.3592756708204954,0.3592756708204954,True,kir,kir,5.47520101611132e-07,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
3_DH_2_CONTROL,DH,CONTROL,3_DH_2_CONTROL__hybrid_optuna_098,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,14.75816737558676,14.75816737558676,0.3592785028336003,125,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,3.2864582115860536e-05,2.2268741964687127e-06,14.758200240168875,3.2864582115860536e-05,0.3592762759594038,0.3592762759594038,True,leak,leak,1.682445938122612e-07,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
3_DH_2_CONTROL,DH,CONTROL,3_DH_2_CONTROL__hybrid_optuna_098,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,14.75816737558676,14.75816737558676,0.3592785028336003,150,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,2.9343487736755314e-05,1.9882880434935212e-06,14.758196719074498,2.9343487736755314e-05,0.3592765145455568,0.3592765145455568,True,leak,leak,1.0603997121008679e-07,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
3_DH_2_CONTROL,DH,CONTROL,3_DH_2_CONTROL__hybrid_optuna_098,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,14.75816737558676,14.75816737558676,0.3592785028336003,175,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,2.8260485832946637e-05,1.91490481939483e-06,14.758195636072593,2.8260485832946637e-05,0.3592765879287809,0.3592765879287809,True,leak,leak,7.937441107511156e-08,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__hybrid_optuna_099,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,14.379885750991996,14.379885750991996,0.3598628598328197,50,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,5.914892059538507e-05,4.113309494917558e-06,14.37994489991259,5.914892059538507e-05,0.3598587465233248,0.3598587465233248,True,kir,kir,9.397950852640946e-06,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__hybrid_optuna_099,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,14.379885750991996,14.379885750991996,0.3598628598328197,75,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,4.9899399746378195e-05,3.4700831849749493e-06,14.379935650391742,4.9899399746378195e-05,0.3598593897496347,0.3598593897496347,True,kir,kir,1.8627774840684896e-06,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__hybrid_optuna_099,M2,Mixed,M2,broad_range_projection_not_full_optimizer,step04_unconstrained_candidate_vs_broad_range_projection,step04_accepted_ensemble,True,zth,zth,1,14.379885750991996,14.379885750991996,0.3598628598328197,100,step08_all_valid_currents_plausibility_flux_rescore_v1,ok,,4.175794965833221e-05,2.903913868401322e-06,14.379927508941654,4.175794965833221e-05,0.35985995591895126,0.35985995591895126,True,kir,kir,5.378952119619584e-07,False,M2,True,True,claim_persists_under_broad_constraints,clipped_to_broad_plausibility_range
