201.0,0.0353234,-0.00902108,0.00529191,0.00979413,-0.0073347,0.0284173
202.0,0.0429528,-0.0242799,0.0281801,0.00979413,0.00792409,0.0284173
203.0,0.0353234,-0.0395387,0.0129213,-0.00546465,-0.0225935,0.0131585
204.0,0.027694,-0.0471681,0.0129213,0.0326823,-0.0378523,0.0207879
205.0,0.065841,-0.0319093,-0.00996688,0.00216474,-0.0073347,0.0360467
206.0,0.00480584,-0.0395387,-0.00996688,0.00979413,0.000294695,0.0589349
207.0,0.027694,-0.0166505,0.0358095,-0.013094,0.00792409,0.0131585
208.0,0.0582116,-0.0471681,-0.00233749,-0.0436116,-0.0073347,-0.00210025
209.0,0.0582116,-0.0624269,-0.00996688,0.00216474,0.0231829,0.00552914
210.0,0.0505822,-0.0242799,0.0281801,0.0174235,0.00792409,0.0284173
211.0,0.0124352,-0.0242799,-0.00996688,0.0479411,-0.0149641,0.0284173
212.0,0.00480584,0.00623771,-0.00996688,0.0174235,0.0308123,0.0284173
213.0,0.0124352,-0.0166505,0.00529191,0.00979413,0.0155535,0.0207879
214.0,0.0124352,0.00623771,-0.0175963,0.00979413,0.00792409,0.0284173
215.0,0.00480583,0.00623771,0.0129213,-0.0207234,0.000294695,0.0207879
216.0,0.0200646,0.0291259,0.00529191,0.0403117,-0.0225935,0.00552914
217.0,0.0429528,-0.0166505,0.0129213,0.0479411,-0.0149641,0.0131585
218.0,0.0200646,0.00623771,-0.00996688,0.0403117,-0.0149641,0.0818231
219.0,0.027694,-0.00902108,-0.0252257,0.0403117,0.0231829,0.0131585
220.0,0.00480583,-0.0166505,0.00529191,0.0174235,0.000294695,0.00552914
221.0,0.0429528,-0.0166505,0.0281801,-0.0359822,0.0155535,0.0284173
222.0,0.0429528,-0.0242799,0.0205507,-0.00546465,-0.0073347,0.0131585
223.0,0.0887292,-0.0319093,0.0205507,0.0250529,-0.0073347,0.0131585
224.0,0.065841,-0.0166505,0.0129213,0.0326823,-0.0149641,-0.00210025
225.0,0.0200646,-0.0319093,-0.0404845,0.00979413,-0.0225935,0.0207879
226.0,0.027694,-0.0395387,-0.00996688,-0.0130941,-0.0073347,0.0284173
227.0,0.0124352,-0.0319093,-0.0481139,-0.0130941,-0.0073347,0.00552914
228.0,0.0353234,-0.0395387,0.00529191,-0.0207234,0.000294695,-0.00972965
229.0,0.027694,-0.0395387,-0.0252257,0.0250529,-0.0073347,-0.00210025
230.0,0.027694,-0.0395387,0.00529191,0.00979413,0.0308123,0.00552914
231.0,0.0200646,-0.0319093,-0.00996688,0.0403117,0.0155535,-0.00972965
232.0,0.027694,-0.0395387,-0.00996688,0.0250529,0.0384417,0.0513055
233.0,0.00480584,-0.00139169,-0.00996688,0.0250529,0.0155535,0.0513055
234.0,0.0124352,-0.00902108,-0.0175963,0.00979413,0.00792409,0.0360467
235.0,0.0429528,0.00623771,0.0281801,-0.0207234,0.0231829,-0.00210025
236.0,0.0505822,-0.0395387,0.0510683,0.00979413,0.00792409,0.0131585
237.0,0.0124352,0.00623771,0.0281801,0.0326823,-0.0149641,0.0436761
238.0,0.0124352,-0.0242799,-0.00233749,0.0708293,0.00792409,0.0436761
239.0,0.0200646,-0.0319093,-0.00996688,0.0326823,0.0308123,0.0360467
240.0,0.0353234,-0.0166505,0.0129213,-0.00546465,-0.0302229,0.0207879
241.0,0.00480583,-0.0395387,-0.00233749,-0.00546465,-0.0149641,0.0284173
242.0,0.0505822,-0.0242799,0.0586977,0.00979413,-0.0149641,0.0131585
243.0,0.0505822,-0.0471681,0.0358095,0.0326823,-0.0073347,0.0131585
244.0,0.0353234,-0.0242799,0.0663271,0.0250529,-0.0073347,0.00552914
245.0,0.0582116,-0.0242799,0.00529191,0.0555705,0.0231829,0.0436761
246.0,-0.0180823,-0.0166505,0.0434389,0.00979413,0.0231829,0.00552914
247.0,0.0429528,-0.0395387,0.0358095,0.00216474,0.00792409,-0.00972965
248.0,0.0353234,-0.0471681,0.0205507,-0.0207234,0.0231829,-0.0249884
249.0,0.0124352,-0.0395387,0.0586977,0.00216474,0.000294695,0.0284173
250.0,0.0582116,-0.0547975,0.0434389,0.0250529,0.00792409,-0.00210025
251.0,0.0505822,-0.0395387,0.0434389,0.0326823,0.000294695,0.0131585
252.0,0.0505822,-0.0319093,0.0205507,0.0250529,0.00792409,0.0360467
253.0,-0.0104529,-0.0242799,0.0358095,0.0250529,0.0308123,0.00552914
254.0,0.0200646,-0.00902108,0.00529191,0.0250529,-0.0225935,0.00552914
255.0,0.027694,-0.00139169,0.0205507,0.00979413,0.0231829,0.0131585
256.0,0.0124352,-0.0166505,0.0129213,-0.013094,0.00792409,0.0207879
257.0,0.0200646,-0.00902108,0.0129213,0.0403117,0.000294695,0.0131585
258.0,0.027694,-0.00902108,0.0129213,0.0708293,0.00792409,0.0360467
259.0,0.0353234,-0.00139169,-0.0252257,0.0250529,0.0231829,0.0589349
260.0,0.027694,-0.0166505,0.00529191,-0.00546465,0.000294695,0.0284173
261.0,0.027694,-0.0166505,0.00529191,0.0326823,0.000294695,0.0207879
262.0,0.0124352,-0.0242799,0.0281801,0.00216474,0.00792409,-0.00210025
263.0,0.0582116,-0.0319093,0.00529191,0.0326823,-0.0149641,0.00552914
264.0,0.0582116,-0.0319093,0.0129213,0.0250529,-0.0073347,0.00552914
265.0,0.0505822,-0.0319093,-0.0252257,0.0403117,0.00792409,0.0513055
266.0,0.0200646,-0.0319093,-0.00233749,-0.00546466,0.0384417,0.0360467
267.0,0.0124352,-0.0395387,-0.00233749,-0.0207234,0.0231829,0.0436761
268.0,0.0353234,-0.0395387,-0.00233749,-0.0436116,0.0155535,-0.00972965
269.0,0.0582116,-0.0319093,0.0434389,0.00216474,-0.0149641,0.00552914
270.0,0.027694,-0.0166505,0.00529191,0.0326823,0.00792409,-0.00210025
271.0,0.0353234,-0.0395387,0.00529191,0.0479411,-0.0149641,0.0131585
272.0,0.0200646,-0.0242799,-0.00233749,0.00216474,0.0231829,0.0284173
273.0,-0.00282355,-0.0166505,-0.00996688,0.0403117,0.0155535,0.00552914
274.0,-0.0180823,-0.0166505,-0.00996688,-0.00546466,0.0231829,0.0131585
275.0,0.0353234,-0.0319093,0.0129213,0.0250529,0.000294695,0.00552914
276.0,0.027694,-0.0242799,0.00529191,0.0555705,-0.0149641,0.0131585
