fit_scope,file_id,candidate_id,simulation_health,trace_rmse_mV,trace_objective_loss,pass_stim_end_depolarization_mV,pass_rise_tau_s,pass_undershoot_magnitude_mV,pass_decay_tau_s,weighted_pass_fraction,weighted_feature_penalty,feature_loss,binary_penalty,peak_depolarization_mV,stim_end_depolarization_mV,rise_slope_mV_per_s,rise_tau_s,plateau_slope_mV_per_s,undershoot_magnitude_mV,decay_slope_mV_per_s,decay_tau_s,return_slope_mV_per_s,plateau_reached_sim,has_undershoot_sim,sweep,current_na,region,condition
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_088,ok,1.2922165625406488,360.41369558352505,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,18.24523738499215,-1.3144834761702384,3.052351935259871,5.977435686307512,-0.0024462722576891124,1.3542587834654256,-0.0023133460373545214,7886.946911693722,-0.0021741941961326483,True,True,5,150,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_088,ok,1.9812265109870324,497.3508641223928,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,19.226719224380062,-1.3562440492218286,3.215765579347737,5.978893283719976,-0.002147374521496197,1.3910365052659586,-0.0020244310566207126,9497.344531195999,-0.001901435312561845,True,True,6,175,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_089,ok,0.9487521329203643,209.2142817452094,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,6.977958735159689,-0.499368808286178,1.1754891665100784,5.936216967338475,-0.005280556842708097,0.5861525472047333,-0.004948497342653969,1410.1166984596748,-0.004786445144434562,True,True,1,50,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_089,ok,0.6530423248761249,229.13793586330948,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,10.01280997612929,-0.5984070502927352,1.6818233534632576,5.953544381168588,-0.004999139348369269,0.6788133734860509,-0.004584362532617223,2184.122635347723,-0.004434909115412326,True,True,2,75,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_089,ok,0.8800295389391308,271.40662520068804,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,13.16253037487958,-0.7011160278435682,2.2069846803399593,5.964033412706812,-0.004709402028660403,0.7749369829960528,-0.004208552938012992,3127.5667833452703,-0.0040718754819194115,True,True,3,100,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_089,ok,0.8386766811641386,279.78490994777127,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,16.86022610428138,-0.8216135239004956,2.823303684786846,5.97180749457857,-0.0043726899550860865,0.8877454280860775,-0.0037696612322104545,4472.610419264353,-0.0036479465252570805,True,True,4,125,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_089,ok,1.2045195674465665,347.5532584673796,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,18.40312104663039,-0.8718663404328311,3.080441791246644,5.974182371802815,-0.00423361398815647,0.9348031097883478,-0.003587485274346542,5129.810895177125,-0.0034717849413875004,True,True,5,150,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_089,ok,1.8757451387839081,494.6806958573222,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,19.38262156272495,-0.903760192125759,3.2436826024611123,5.975498819773111,-0.004145617188642138,0.9646728101925532,-0.003471880013498908,5582.745223730079,-0.0033601703733973733,True,True,6,175,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_090,ok,1.0781571242360106,224.10138876421172,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,7.088391567241345,-0.27246569810304777,1.1885937884033884,5.963678791189902,-0.003335467486282294,0.32866643265276707,-0.0031696242300294376,2236.350763628379,-0.0031147466291498232,True,True,1,50,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_090,ok,0.6889099462462391,232.28787202766273,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,10.130718581206793,-0.32713143271224965,1.69627136403632,5.972345460752515,-0.003277112635145739,0.3814560524847792,-0.003063740606975987,3306.6502295069117,-0.003010800884551488,True,True,2,75,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_090,ok,0.8822052072474793,274.5725558520729,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,13.277795737442617,-0.3837923296561314,2.221337537835943,5.977387727566169,-0.0032140053017659935,0.4361765160135178,-0.0029542057169175927,4494.5399913776555,-0.00290329625612262,True,True,3,100,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_090,ok,0.8590122246321521,282.7003432831736,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,16.96147643396482,-0.4502536462371154,2.8359887458646975,5.980798216740891,-0.003136949100674734,0.5003673347638369,-0.0028260924268898205,6001.741582327268,-0.0027774951198665356,True,True,4,125,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_090,ok,1.119410136127216,325.2320002437057,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,18.49572917117797,-0.4779731108379224,3.0920257082075415,5.981751420139392,-0.003103901944226698,0.5271415380657913,-0.00277274446828088,6670.54948004114,-0.002725125066110646,True,True,5,150,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_090,ok,1.7736508357823426,455.9203484432529,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,19.46903365289728,-0.4955678083247079,3.2544623316459953,5.982258102539018,-0.003082741322076603,0.5441367572797446,-0.0027389059367745414,7108.3250401161595,-0.0026919092754559364,True,True,6,175,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_091,ok,0.7884821534437578,195.542825422096,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,6.8537166643921665,-0.7296806868367014,1.1556109168885704,5.930816820981136,-0.006312871062201755,0.8338868238321879,-0.006019122470937989,1138.657121114221,-0.005714029115419707,True,True,1,50,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_091,ok,0.634172360462607,230.54025794183107,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,9.852293957020734,-0.8755365395900583,1.6549364646474827,5.953276254094363,-0.005473930304220957,0.9653369911920038,-0.005185778046509996,1899.8680368997439,-0.004924611273784303,True,True,2,75,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_091,ok,0.8889207857767782,268.47960865102317,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,12.96330618303594,-1.0267241843522186,2.1729107297567345,5.965871494632101,-0.004609020505082336,1.101681831254922,-0.004327683100681084,2995.437947153708,-0.004111082660609003,True,True,3,100,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_091,ok,0.7903857436649546,277.8568546270919,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,16.61484267616713,-1.203954207974661,2.780910004322911,5.974606387959135,-0.003601553828749095,1.2616307322961404,-0.0033290734645671383,4990.830888235585,-0.003163682405629878,True,True,4,125,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_091,ok,1.3059697427888455,352.66874616597954,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,18.138425679636654,-1.2778097834237485,3.0346163309301573,5.97717263126866,-0.003183557811268784,1.3283220569265097,-0.002915227408647436,6221.9590917101905,-0.0027708505864425356,True,True,5,150,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_091,ok,2.0142698667972203,498.95591583230544,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,19.105684079738097,-1.3246637779859611,3.1956912036999188,5.978576421156665,-0.002919342080316178,1.370642444603419,-0.0026533854010513014,7200.493404451614,-0.002522238839352788,True,True,6,175,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_092,ok,1.1604256061163323,246.74447215112144,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,7.240684192418996,-0.22104894252163376,1.2130252797216639,5.969112361846586,-0.0026187173152503033,0.26716337092911147,-0.0025932929079652976,2792.0811298173217,-0.0025589604407146756,True,True,1,50,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_092,ok,0.7523924652283043,250.78674494410632,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,10.339210918847755,-0.2641339535971099,1.7305151382410613,5.974643440193645,-0.002554836184436196,0.30911536577944787,-0.002529532916262041,4087.399239748295,-0.002496106600520715,True,True,2,75,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_092,ok,0.9076827682014393,293.6610758805905,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,13.544321778616165,-0.30872352414165505,2.265790480719812,5.977746792507183,-0.0024889061022962513,0.35253448534869847,-0.0024636689641700234,5497.622438564535,-0.0024311749111383925,True,True,3,100,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_092,ok,0.9765453012140533,311.92215746324536,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,17.297186745719628,-0.3609576168337867,2.8925311742174133,5.979948254282672,-0.002411944646323252,0.40340024025152843,-0.0023866751859981236,7247.398744159578,-0.002355262271958407,True,True,4,125,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_092,ok,1.0392117427599463,332.31150145869447,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,18.860758677332896,-0.38272651789000633,3.153649830649605,5.980612842310353,-0.0023799224002878077,0.4245997371730681,-0.0023546318535609713,8010.066902309708,-0.0023236731868913583,True,True,5,150,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_092,ok,1.6018129333356097,432.17939453650746,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,19.852810892141648,-0.396540052577663,3.3193232789138296,5.980981430238399,-0.002359642545264573,0.43805225045768736,-0.002334326275205285,8504.72836767249,-0.002303642713752568,True,True,6,175,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_093,ok,1.113088703394479,245.60243886090274,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,7.212300008671818,-0.3215822931498593,1.209341492628184,5.963824157722225,-0.00364433544069594,0.38521692464999546,-0.0035943533693209356,2006.5639817807908,-0.0035243948849204973,True,True,1,50,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_093,ok,0.7545009317638032,256.55287815238654,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,10.304735024907885,-0.38427562514434044,1.7255656055347173,5.97180135710613,-0.003505716561002217,0.44549425454469826,-0.0034577668509479095,2980.170575145329,-0.00339063757571779,True,True,2,75,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_093,ok,0.9127164481914345,300.89221515593994,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,13.502747845723874,-0.44909715936080374,2.259411295033652,5.976223928509113,-0.003362817943430637,0.507824185755382,-0.0033169133487979956,4070.8774772838387,-0.0032526900973434717,True,True,3,100,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_093,ok,0.968670605834934,308.1874820998411,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,17.246503213391165,-0.5249532210089285,2.884356200723098,5.979325025483165,-0.0031960616417487007,0.580772791711226,-0.003152575053678375,5470.608286793431,-0.003091712411852992,True,True,4,125,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_093,ok,1.0625723537282976,343.694757223375,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,18.806078481437012,-0.5565417756352673,3.14469558729052,5.9802540371293595,-0.0031267728538088503,0.6111531547121984,-0.0030842775974411173,6097.401380809415,-0.0030248182433288886,True,True,5,150,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_093,ok,1.6289221327608967,459.52214119141365,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,19.79554217093616,-0.5765787307628756,3.3098664968513063,5.980767559588208,-0.0030828767249217242,0.6304245654145859,-0.0030410080996055413,6509.532866257048,-0.0029824307377231017,True,True,6,175,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_094,ok,0.8233590832815315,206.49745694184531,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,6.936270257388642,-0.7362159243150614,1.168390414072211,5.9366031883243044,-0.00629562203434798,0.8413145346963091,-0.006069409238311742,1142.8246119251673,-0.005763512503519219,True,True,1,50,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_094,ok,0.6719875598259344,244.32261129917146,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,9.968428004195971,-0.8833807662632012,1.6734540563397733,5.956798136424015,-0.005427692848471144,0.9740263806940277,-0.00523354786973275,1904.7170776532912,-0.004971460604514769,True,True,2,75,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_094,ok,0.9000600400827696,285.09923616724336,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,13.115235810351194,-1.035738550196868,2.1975963996939925,5.967991125293728,-0.004535743951268927,1.1115163345847776,-0.004374082075784881,2998.3972827025223,-0.0041564893975399725,True,True,3,100,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_094,ok,0.8591061758985086,292.3897474417215,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,16.81057908944568,-1.2141188269530971,2.813094088596371,5.975832503289477,-0.0034998041214127557,1.2726113800296162,-0.0033753721424681967,4980.363165868035,-0.003208786539602003,True,True,4,125,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_094,ok,1.2640065942033585,366.56556749131346,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,18.352999255334097,-1.2883884368323208,3.0699988253294657,5.978177940626571,-0.0030711941930525078,1.3397227800739557,-0.0029619550726852698,6196.24498176318,-0.0028162520921465014,True,True,5,150,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_094,ok,1.9240114151713907,504.4607105367445,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,19.33236820486188,-1.335486336850039,3.2331220017021183,5.97947377014666,-0.0028002983507725205,1.3822932390942242,-0.002700568578894681,7158.628873914562,-0.0025679564579904287,True,True,6,175,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_095,ok,1.0527979989977905,244.21060447402974,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,7.148991480852374,-0.4005702855889126,1.199704173545961,5.95896191618816,-0.004347701459647812,0.47589710622823134,-0.004271189792293949,1673.7705015474926,-0.004164893420287846,True,True,1,50,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_095,ok,0.7358178474517668,257.81561279712594,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,10.227815117866001,-0.4790951946079929,1.7134629539489339,5.9690903116956555,-0.004124301279336324,0.5505606138457608,-0.004052069709990306,2524.096535814649,-0.003951475010430473,True,True,2,75,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_095,ok,0.9101415081900606,303.4633544811539,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,13.415021673872133,-0.5603288133072937,2.2453037964348743,5.974702263084709,-0.0038940876412718677,0.6278125843940643,-0.00382607559436998,3506.209258806115,-0.0037314224758803814,True,True,3,100,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_095,ok,0.9478402244044439,310.83451057259794,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,17.149437775358436,-0.6554178000330921,2.868453609327004,5.978635219895375,-0.0036256515870522425,0.7182575506434148,-0.0035625003212893446,4813.876836129432,-0.003474762885691681,True,True,4,125,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_095,ok,1.1113690560632778,357.05023948286043,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,18.70596555815024,-0.6950169055340325,3.128185958141721,5.979812520244929,-0.00351413830858409,0.7559283647146202,-0.0034531134062798677,5417.130385619938,-0.00336816052797814,True,True,5,150,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_095,ok,1.6980292932926226,477.90649227237213,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,19.6937136216187,-0.7201344757289831,3.2930079251811613,5.980463475664204,-0.0034435211452709005,0.7798242849615491,-0.003383807787759063,5819.985902526964,-0.003300635669594479,True,True,6,175,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_096,ok,1.1551847906606691,246.22962604446627,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,7.235995230271342,-0.2315721573232139,1.2125487127759058,5.967591366870425,-0.0027348062740863294,0.2796514201230451,-0.002705000421385954,2675.0440307006884,-0.002667471248959194,True,True,1,50,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_096,ok,0.7465566426841198,250.66789812486996,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,10.333041427633773,-0.2766937489578112,1.7298182052678797,5.973484032117467,-0.002665547566335057,0.32352998936733,-0.0026350158928913443,3921.4341953344187,-0.002598528687791784,True,True,2,75,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_096,ok,0.9067762340703294,294.062060925673,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,13.536511428919923,-0.3233929337636141,2.2648355844881447,5.9768185918798995,-0.002594271253766,0.3689451540263775,-0.0025627127862613256,5282.102427353158,-0.002527310182311329,True,True,3,100,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_096,ok,0.9758709535610369,312.7251708519484,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,17.287371740073482,-0.37810219260197186,2.8912488592871095,5.979205727844541,-0.0025112276279104884,0.42215325519093483,-0.002478215584862551,6975.733606740388,-0.0024440476977756294,True,True,4,125,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_096,ok,1.0525435624183708,334.80175587077326,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,18.850095695603173,-0.4009041571617189,3.1522259709002056,5.979931600595247,-0.002476658209609515,0.44433053451676585,-0.0024430569125275764,7715.782468653562,-0.002409400256510347,True,True,5,150,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_096,ok,1.6195888790043216,435.9107612557633,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,19.841607811758365,-0.41537369965274706,3.3178085697140847,5.980335331241921,-0.002454807247628462,0.45840402189404017,-0.0024207580664480435,8196.443951489864,-0.0023874307419893127,True,True,6,175,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_097,ok,0.9414508170695729,236.54489293722952,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,7.096655426789837,-0.6471379921008094,1.1940737797850605,5.943230265107465,-0.006099494422236533,0.7503419639492677,-0.005920991339872531,1198.558656723625,-0.005676466504457917,True,True,1,50,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_097,ok,0.7287339630878027,261.3063194850206,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,10.170342913453567,-0.7746328398929023,1.7063999790427509,5.960116642265129,-0.0054884662751573,0.8675274582439698,-0.005328714989270018,1908.5920215160172,-0.005109778590155689,True,True,2,75,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_097,ok,0.916993105792137,303.5097574704831,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,13.351069682642986,-0.906318823691592,2.236563066598498,5.969458175372676,-0.0048609785514476846,0.9886192919979919,-0.0047202663817054605,2828.45682912903,-0.004527353721426713,True,True,3,100,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_097,ok,0.9303797811008578,311.54708628738933,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,17.076782510051075,-1.0602120081691453,2.857561209548977,5.975998852793214,-0.0041322617757777865,1.1302009951056249,-0.004013424962813987,4254.915108236582,-0.003850413171103467,True,True,4,125,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_097,ok,1.1801253669268479,368.03644519461557,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,18.62941808382425,-1.1242223740780304,3.1163525066951996,5.977955973786868,-0.003830648880643333,1.1891123312397553,-0.0037207546120851982,5006.892425346988,-0.0035700130444994834,True,True,5,150,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_097,ok,1.7828037658870883,492.84691322633404,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,19.614631539800016,-1.1648004143943211,3.280566623484831,5.979037706286263,-0.003639854817469022,1.2264646596262736,-0.0035356566832873367,5547.662936991659,-0.003392618608612504,True,True,6,175,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_098,ok,1.166592827418896,248.30766783462596,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,7.255694395702534,-0.2249041382142707,1.2154363810538065,5.969620877574611,-0.002658948672079719,0.27173313470184723,-0.0026337402962933877,2754.9012352941118,-0.0025984877672179806,True,True,1,50,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_098,ok,0.7736875499630423,254.41724622665038,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,10.358477332124039,-0.2687227317118186,1.7335990538007364,5.975128625857375,-0.002592659320725679,0.3143850593259856,-0.0025681266863088296,4033.4759914092424,-0.002533762009501074,True,True,2,75,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_098,ok,0.9234505335741833,297.6868573060016,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,13.566784872563687,-0.31404634258346675,2.269380371301181,5.978189044080337,-0.002524225738485487,0.3585040987961605,-0.0025003359877346556,5425.984723299292,-0.002466939873123098,True,True,3,100,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_098,ok,0.9955393181366001,308.46662236862,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,17.322069823738545,-0.367110020732099,2.896503072313407,5.980338840070205,-0.002444282533542496,0.41016031099900374,-0.002421128704947499,7154.543163418553,-0.0023888617868103317,True,True,4,125,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_098,ok,1.039053269056857,332.73290390713066,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,18.886283767758,-0.38921551371991825,3.157722186333139,5.980983333334158,-0.002411027761645642,0.43168036744511085,-0.0023881801724898646,7908.232379329896,-0.002356385695099072,True,True,5,150,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_098,ok,1.5877427887855153,445.4379457367971,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,19.878642898902598,-0.40324000593223275,3.323443107427851,5.981339910550626,-0.0023899181814479955,0.44533369905057896,-0.002367299531285656,8397.181107076345,-0.00233579560522552,True,True,6,175,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_099,ok,0.8067907258356711,205.58893097424175,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,6.932655049392892,-0.7843785203711064,1.1683570709652404,5.933678343441244,-0.006417619461819727,0.8909368275826068,-0.006170208875339998,1123.568940607522,-0.00583642401935657,True,True,1,50,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_099,ok,0.6867888867949687,247.50025063574083,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,9.968203012291141,-0.9417626646288682,1.6738521426057584,5.955247036798129,-0.0054175321607655815,1.031761641092615,-0.005209932920826579,1913.3073618747555,-0.004930030608214402,True,True,2,75,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_099,ok,0.9160166061148721,287.8885555535436,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,13.119019073617082,-1.1046516613930066,2.198520957717578,5.967202189983559,-0.0043906544519989295,1.1776277743901318,-0.004223309035173522,3106.3365158354,-0.003998057021059786,True,True,3,100,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_099,ok,0.8785959640084793,295.4873585839136,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,16.819559735652035,-1.295295778286956,2.814714132952035,5.975583644088184,-0.003199311309385123,1.3484977953815616,-0.0030779667256248867,5464.50343196525,-0.002915147592544072,True,True,4,125,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_099,ok,1.2863609062595527,370.2865349348372,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,18.36427029053732,-1.3746501554243764,3.0719280188757963,5.978092643348432,-0.0027066412921003848,1.4196685074282414,-0.0026041634403429948,7051.888528209489,-0.0024668818115621506,True,True,5,150,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_099,ok,1.941026874534178,508.3300167861579,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,19.34512188274647,-1.4249660753249032,3.2352519904711143,5.979479168770854,-0.0023954214125416528,1.4648097488781673,-0.002304600830323551,8394.131264818878,-0.00218340989562822,True,True,6,175,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_100,ok,0.9248963042711658,229.17131086709043,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,7.047080357031675,-0.6304983019350914,1.1855438352023175,5.944175278705797,-0.0059456348972476885,0.7311404210768728,-0.005772866001995693,1220.7247413322052,-0.005536054310744863,True,True,1,50,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_100,ok,0.7145137530268666,258.15003886813906,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,10.103461570900237,-0.7551504016851283,1.694997332836435,5.960753669147636,-0.005352414299169241,0.8457746107524571,-0.005197587833512764,1943.8751002446961,-0.004985278331872381,True,True,2,75,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_100,ok,0.9163440771880863,302.03596056899556,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,13.268771777751084,-0.88396239467599,2.2226015377699393,5.969928281010904,-0.004742263865251481,0.9642744590797889,-0.004605652565539655,2880.9754077045436,-0.004418219999302915,True,True,3,100,VH,MFA
all6,VH_4_MFA,VH_4_MFA__hybrid_optuna_100,ok,0.9214701619684204,310.42059408021953,False,False,True,False,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,16.979053374063582,-1.034428584832014,2.8410393365063893,5.976352793109381,-0.004032610763456858,1.1027346718500723,-0.003916805102296402,4334.924238152379,-0.003757882855066033,True,True,4,125,VH,MFA
