file_id,region,condition,candidate_id,P_gap_eff,gamma_t_eff,gamma_s_eff,volume_ratio_wa_wo,gki,eps,gl_a,zth,zs,P_gap_eff_plausible,gamma_t_eff_plausible,gamma_s_eff_plausible,volume_ratio_wa_wo_plausible,gki_plausible,eps_plausible,gl_a_plausible,zth_plausible,zs_plausible
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_009,4.251646628453132e-08,2.88479125540369e-05,1.1216871348155207e-07,0.0672840469029422,74.90145106509728,0.0006808646040444,1.08554212047654,96.59374389988376,0.2033280164308691,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_004,5.272764251983366e-08,5.279324976907617e-05,5.812200735994604e-07,0.0954377371885486,84.1479626754876,0.0028332128956713,0.5806759228083644,101.98388963247764,0.6230905059624516,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_001,1.7505235403219442e-08,2.25681723246796e-05,1.1538668572815185e-07,0.0629223598093265,74.43069392809056,0.0021831142658297,1.2546058921996308,95.04034716644908,0.1743648682250062,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_006,2.1945894709366243e-08,4.838431941113372e-05,2.544163327283845e-07,0.0743107070628552,39.67690034322908,0.0027724167438096,0.5950967401241274,82.46606891982094,14.787031548962212,True,True,True,True,True,True,True,False,False
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_019,3.738265555891904e-08,0.0002471260551952,4.104750090661197e-08,0.1086320066006313,26.9857415976794,0.0012941064195149,0.1554033379142974,98.44429335597512,0.1371915661391989,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_088,1.5509193960212337e-08,1.9244772582755865e-05,1.5005877983449982e-08,0.0647455247301908,134.50309453746434,0.000239722641406,0.0001206586445994,65.7085483419472,0.1864218510281419,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_post_003,1.4653911091476656e-08,2.7985597856040743e-05,2.1559925838188933e-06,0.1008878616289389,66.47176056847492,0.0021008163513301,0.7174278464251184,91.56815194237844,1.1536645720690415,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_003,1.3940585515634278e-08,2.67511746160746e-05,2.1559925838188933e-06,0.0993687096790332,69.29799845640756,0.0020795648931046,0.6426392549847577,91.56815194237844,1.1536645720690415,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_005,1.672338015115309e-08,3.604760179902509e-05,2.559968197672488e-07,0.0818259867234174,78.23008541499051,0.0022962291740468,0.4141847898151383,93.45407969926642,1.2653536819960378,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_048,2.6218172268993463e-08,8.116272664248126e-08,3.997639227626579e-07,0.0524391981664494,337.80808859351106,0.0002923772495065,19.568501901952523,93.22113506256002,0.0024020625451352,True,True,True,True,False,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_033,8.772234316731768e-08,8.567621660668647e-05,2.9122784481930704e-08,0.2803759598246928,6.130874459475512,0.0042737513198037,0.2294602749689268,78.38174118251752,0.0191528541566786,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_020,8.084467260330694e-08,6.287007998869508e-05,1.9711197633676065e-08,0.111632470309781,169.1836851799051,0.0011894251451945,0.2328471569185033,106.88288753032953,0.1594500022877635,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_017,4.23811556127827e-08,6.138876904508872e-05,1.0030725861608108e-05,0.0504408345890105,103.68059497529607,0.0036767893319607,0.1968614776166894,87.32182581130031,2.381343406155596,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_014,1.6798069452138155e-08,2.5589698484475955e-05,1.5033099890833984e-06,0.0851842436311839,94.92491843872392,0.0023174936116904,0.3997638647187187,94.22990526966342,1.3028145796292725,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_044,6.13267393880602e-06,1.7481065940308469e-07,8.433950913546915e-07,0.6763787830243799,487.61526276229023,0.0003074100562053,4.875400659603958,70.72675071547913,0.0010424877308703,True,True,True,True,False,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_079,1.7161500271553523e-08,2.597400701413085e-05,2.553781620332317e-06,0.0853064091311249,96.17583874507102,0.0022492048380666,0.3748506445780238,92.68543622554265,6.533191663032373,True,True,True,True,True,True,True,False,False
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_093,2.2624136792650284e-08,0.0003289055849523,0.000120152904136,0.0706085059445343,53.64182230701871,0.0050285688210274,4.405772109655957,77.60604372828885,3.0556665326702386,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_077,1.7670169402947916e-06,0.0050615768887523,0.0013303245101522,1.192617378922354,1.4690139693517672,4.207053950287933e-05,2.3226650368137e-05,129.92642186624028,0.6677615511747083,True,True,True,True,True,True,False,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_045,1.1136278486800116e-08,2.747905978637212e-08,7.977390235907591e-08,0.0534786960595397,490.0892898547866,0.0003235766254967,17.024047164554204,102.9615201699151,0.0010364659027096,True,True,True,True,False,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_036,3.5806237427697696e-08,8.753227970405964e-06,7.377912245991053e-07,0.1089454008666716,24.717820484140614,0.0004329848556773,0.8207172755354859,105.11245518060248,0.4098040702692903,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_081,5.325010930083692e-07,1.8377461020597505e-06,1.2434361973651156e-06,0.0986094948822297,91.64383778165129,0.0005557999880818,5.623866816464939,58.48884574807135,0.0135976034300621,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_037,4.880531936662965e-08,0.0004289822298192,2.1355446039718865e-08,0.1577055494324546,27.28018445773607,0.0012002610607435,0.0617150870097229,118.63498869997017,0.0656070948398817,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_041,2.6152825306749292e-08,8.691770532066903e-08,4.075173392676908e-07,0.0549921651316796,415.48145264399136,0.0003320258070519,11.156918462586772,93.6125290758548,0.0017237959704214,True,True,True,True,False,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_026,1.0719827559715825e-07,7.722710105650996e-05,5.76370056157523e-05,0.1380165385279421,33.353058139556964,0.0034467198213107,0.1694268253699768,98.76124816920782,12.51555885042087,True,True,True,True,True,True,True,False,False
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_016,1.9121462761421423e-08,2.1705245666685257e-05,1.0395431134041251e-08,0.0670343585412063,49.53591204316872,0.0023298079396201,0.3118419458603367,72.14207907856216,0.2040520233647868,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_097,6.78356683702552e-08,0.0008534743138283,7.150709759374102e-06,0.057776358865198,47.61520697101072,0.000671355552044,1.521465696626831,82.86753072275121,5.520318488151836,True,True,True,True,True,True,True,False,False
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_038,1.0985549596309316e-08,1.0512580587824825e-07,9.729286764092337e-08,0.0579541929136271,452.53755690975663,0.0003755977456245,8.911133285568093,100.12509213006128,0.001298758727805,True,True,True,True,False,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_035,1.1451920857180092e-08,2.4342894227923937e-07,1.231647847967001e-07,0.0509193063294711,452.0815553478057,0.000504701426272,19.400830954674408,86.13803785592093,0.0012353449846951,True,True,True,True,False,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_049,2.4652973288840495e-07,6.617254002900422e-07,3.070556425553284e-06,0.7483787110265702,157.51681835245336,0.0010252934511082,1.3739451141026064,66.93903414707466,7.167612317275185,True,True,True,True,True,True,True,False,False
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_070,2.7995516755665286e-08,1.1826377677420208e-05,4.0733761516838647e-05,0.0939147385142596,2.3163021940073243,0.0027275853255838,2.746045667617513,81.55922709792843,3.056288841819081,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_078,0.000177188473548,1.3289448722869162e-08,0.0615699732823519,4.115716865497774,2.167640897475782,5.337032762603954e-05,0.0001430992369351,45.63633644393066,0.2922905212920093,True,True,False,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_040,1.0021565857108266e-08,9.550942824405349e-08,9.461229160733206e-07,0.0536641010548794,479.59477009074,0.0004488473232923,17.77322773673577,102.15867121862952,0.0010635672939365,True,True,True,True,False,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_024,1.0426982755814444e-08,6.849924673681693e-06,4.8817214990697205e-06,0.0615326034851993,59.481388330154175,0.0029187754269304,0.4002245453763236,103.24093677525332,9.310537400733024,True,True,True,True,True,True,True,False,False
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_021,4.360387498436938e-08,4.2463840615253055e-05,6.484858228465273e-07,0.0901044263959839,76.42455689170609,0.0018301321346866,0.0927527287604843,77.21738330670658,42.79289049463516,True,True,True,True,True,True,True,False,False
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_042,4.4643287734670004e-08,3.1972205025155607e-06,1.819816824869419e-07,0.129342516949938,65.79319114875051,0.0099814589660711,0.8206713660344395,85.56970843372424,0.0127057782080035,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_028,3.033885669214185e-07,3.709995112073891e-06,2.2956640241454186e-08,0.2193877792063761,63.66826798526082,0.0032070357942539,0.7430240904323723,66.12609055603224,0.0176168596395466,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_076,0.0069749601902638,3.927087625984605e-08,1.617080981559994e-07,0.0831430821866163,433.7334626568655,0.0005780239877578,0.4770455188647649,89.586067443959,0.0090442671057559,False,True,True,True,False,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_053,4.877626780112319e-07,3.636899798737009e-07,9.587056709769124e-05,0.273534534238591,56.81718968815863,0.0256432716981054,2.063483931485046,110.99537051261808,0.0368312769376387,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_031,2.7733844644961646e-08,6.441904870132764e-08,1.1170626254917153e-07,0.0718366433777603,208.9497396142246,0.0007393460298307,6.708659500698634,97.12923319470222,0.0016428904564836,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_047,6.387072796771658e-08,6.918187478900465e-07,6.2976120452703365e-06,0.0747618725262798,9.033442781194925,0.0029336265664617,0.893090542846306,116.5977706828595,4.080137234626364,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_030,4.466047172919705e-07,2.45464540879134e-07,1.4524310709916801e-07,0.2696916251430235,67.99333000000489,0.0017255444439719,1.9872943396618497,100.32181246771172,0.0124598151197528,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_072,6.033712500056113e-08,8.875869557577469e-05,3.982508731772049e-06,0.0768472568982876,19.299455154877435,0.0010317231989693,0.0447796438312777,88.79368803129996,8.15281135367569,True,True,True,True,True,True,True,False,False
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_027,2.462624729691596e-08,4.162002975644332e-08,1.227423806457348e-07,0.1406917523031291,188.053416676784,0.0008050540436862,3.763808155741508,101.37112452188153,0.0211106532462239,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_066,0.0020599578930159,0.0001500180875981,4.344604915675701e-07,0.0691487560081843,150.25296902522166,0.0014467053264901,2.476436321431495,80.022343497024,40.08704169078263,True,True,True,True,True,True,True,False,False
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_032,1.215861570873453e-07,4.6729380997656055e-08,4.6247871927707634e-08,0.1861503167685009,115.57808451287772,0.0014398056247934,3.925644748768364,68.9534106519434,0.0205243541511413,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_065,0.0007626004102879,0.0003065873982718,3.958206469271977e-07,0.204795881331263,142.80649313554693,0.003021180760574,0.0303134809123561,99.2070220786806,1.883401106856914,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_056,1.383952111226e-07,5.170002074981057e-07,1.0474804752549205e-08,7.183338874804989,5.669372316681087,0.0852598623416662,0.4103785792118669,149.55487833517026,0.0054117543343366,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_083,9.972526664166561e-08,3.1565002832112534e-08,2.6642125064054324e-08,0.1808658233732032,119.30299256039288,0.0009686165286427,3.311616835017741,81.3679460878631,0.0260855701286261,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_064,0.0001297615186228,5.292063759832378e-05,1.1220097661938025e-06,0.0913132829286173,81.22635021263346,0.0042926520861351,0.2797346210366707,101.7425183598843,0.6638859500685387,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_080,2.588890644508009e-06,6.222196370075628e-08,7.46316822784616e-08,0.1586872805659608,17.685338600824753,0.0197720603406286,0.5486979566164328,61.49503464307067,0.0975527169665255,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_094,7.90842148583201e-05,1.3382983744499564e-05,6.370410804254418e-08,0.1030056559779454,55.766850580857295,0.0013176323954761,0.0961004701478736,125.44032539794524,0.103319134613115,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_034,3.3970233975509945e-07,2.081120677284661e-08,3.863220946136189e-07,0.4873316528214845,48.46120272972174,0.0039269535601953,0.8669076100145895,32.63145262537032,0.2600914448811109,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_029,1.300758580807143e-07,4.882303337248228e-08,4.47982664805088e-08,0.2450479707494025,43.044762252912136,0.0040696310910212,0.2808092741646774,73.95599528726014,0.0228861062494344,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_067,1.2645194274330117e-05,0.0033689133434523,1.011917385445628e-08,0.2511203971758904,30.15646958025391,0.0062149379816757,0.2166986362657633,74.37532907022508,0.0372684224352276,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_pre_08,2.0564870177442352e-05,4.582971628834477e-06,0.004784755221679,0.1567590953476372,59.410755516015485,0.0061295007769893,0.0042475701947907,1.0000020682299988e-10,0.0204054179831061,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_052,2.0564870177442352e-05,4.582971628834477e-06,0.004784755221679,0.1567590953476372,59.410755516015485,0.0061295007769893,0.0042475701947907,1.0000020682299988e-10,0.0204054179831061,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_pre_05,4.90893376867844e-05,1.0611386279244848e-05,0.002098969704655,0.1178704584795659,45.18052098149291,0.0044414210818416,0.007672664919485,9.65030117407754e-11,0.1265522384903891,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_057,4.90893376867844e-05,1.0611386279244848e-05,0.002098969704655,0.1178704584795659,45.18052098149291,0.0044414210818416,0.007672664919485,9.65030117407754e-11,0.1265522384903891,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_pre_06,4.26686547130434e-05,2.0771138552195668e-05,0.0037715408344272,0.2098361165009879,21.623893945390776,0.0188528009199002,0.0112539381287674,1e-10,0.1004417569660328,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_062,4.26686547130434e-05,2.0771138552195668e-05,0.0037715408344272,0.2098361165009879,21.623893945390776,0.0188528009199002,0.0112539381287674,1e-10,0.1004417569660328,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_050,2.12544775857472e-08,1.1856204076346742e-08,0.019199314050965,0.2351961635178323,82.6132184838814,0.0384025989201304,0.0029567395786807,76.3006494577998,0.0268914557793337,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_043,9.421618068674666e-07,1.6137657861840497e-07,0.0968523405295669,0.9879865613517956,42.420457617880594,0.0055804947709175,1.496492833709391,50.05329297495939,0.0456585194177412,True,True,False,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_pre_07,0.0001946965479014,7.65942456041045e-06,0.0006121496915871,0.1190007578668771,32.89666755805257,0.0066382428996993,0.0065807277583207,12.22386340801058,0.0610608975465157,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_096,0.0001946965479014,7.65942456041045e-06,0.0006121496915871,0.1190007578668771,32.89666755805257,0.0066382428996993,0.0065807277583207,12.22386340801058,0.0610608975465157,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_084,1.661824418462697e-07,7.429509573062231e-07,2.1638099343680617e-07,0.3173133431857425,64.51097133321872,0.0022221692113731,0.02388470134719,96.58244797303756,0.0089477053187615,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_086,1.0369090080543251e-06,5.231731021436165e-06,2.0570798242778652e-08,0.2140560428705752,22.256207957726915,0.0034101959203744,0.1219651025387068,16.992106439521336,0.1611063342734568,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_085,1.458168674717081e-07,3.260671465524483e-05,3.772777597089596e-08,0.4279333746173706,15.915239164263363,0.0047259408581898,1.466738317016144e-05,106.23424854409896,0.3597676115975883,True,True,True,True,True,True,False,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_087,3.05989992790832e-07,4.883085244923649e-05,3.5840779775146395e-08,0.3337089687799017,38.96171739652942,0.0018172624495402,0.0280959505558425,60.07683903870976,0.0697199722490438,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_082,2.330309927679333e-07,0.0008576584927853,5.888317848134209e-08,0.0984528485543996,12.103484549845204,0.0096661840417252,0.1577000438210044,134.34373869443604,0.153247098202775,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_051,1.024895914306254e-08,3.141758647876272e-07,1.4257072521688277e-08,0.0506463468445704,107.75158443473944,0.0026168487211725,15.699271630250532,108.56745334852258,0.0034090454803675,True,True,True,True,True,True,True,False,True
DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_022,1.7337142685114795e-08,3.209869729303224e-05,1.714003867319102e-06,0.0660942925634057,88.38890958631951,0.0022377166808604,0.0876703966474488,94.04756585098824,1.3600546744281867,True,True,True,True,True,True,True,False,True
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_099,5.913674084541693e-08,2.180500489771518e-08,7.961929856263713e-06,2.705363745813464,0.9141112576499326,0.0001145166933149,7.862859865951236e-05,146.75968586781437,12.349638239610574,True,True,True,True,False,True,False,False,False
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_092,3.934271817733303e-07,1.5172942370876184e-06,1.7928709763916669e-07,0.4042134344394826,12.12881047745732,1.338093994016873e-05,0.0014757114625801,98.85008330257924,1.160483838804576,True,True,True,True,True,True,True,False,True
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_098,1.442153466779471e-06,1.0859638993585997e-08,3.9957459106320754e-05,0.4733798311896526,8.687890383939934,0.0001828504859961,3.291133247258185e-05,119.25731980124198,5.835382590322361,True,True,True,True,True,True,False,False,False
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_100,0.0059445038840903,0.001067993724337,4.075173392676908e-07,0.0549921651316796,394.1944784476868,0.0003320258070519,11.156918462586772,93.6125290758548,0.0018877356491683,False,True,True,True,False,True,True,False,True
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_073,1.0655369528397934e-06,1.0587985075013406e-07,1.7252011089010129e-06,0.9004063368251335,6.5623234441211045,0.0002892807080486,0.0003333104217481,89.21036065294979,2.772306835076008,True,True,True,True,True,True,True,False,True
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_095,1.7670169402947916e-06,0.0050615768887523,0.0013303245101522,1.192617378922354,1.4690139693517672,4.207053950287933e-05,2.3226650368137e-05,129.92642186624028,0.6677615511747083,True,True,True,True,True,True,False,False,True
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_085,3.6784868397280964e-08,3.203693037302345e-08,0.0001711469496617,5.947937571037226,0.9510184270428376,0.0003498346179601,1.223401281138122e-05,82.01080933143587,0.3053300494325731,True,True,True,True,False,True,False,False,True
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_097,0.0095324918263824,1.991868528484216e-06,2.0265166143076465e-06,0.2217400634807726,7.031253322875315,0.0030748376831588,4.971439426871151e-05,51.85688655461501,0.0031367439462143,False,True,True,True,True,True,False,False,True
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_074,1.3925160425366051e-08,3.3952479292228974e-07,8.306548087721452e-08,0.078437157360003,1.2203337403767285,0.0305696267078505,0.0008250440523387,88.31085841708921,0.0234066487119709,True,True,True,True,True,True,True,False,True
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_075,2.3757307422023688e-08,3.969850975196295e-08,0.0001422463984578,4.678555869479388,1.175684578265173,0.0253543725917984,0.0014287421478741,149.620474272146,0.6631584804279662,True,True,True,True,True,True,True,False,True
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_096,0.000177188473548,1.3289448722869162e-08,0.0615699732823519,4.115716865497774,2.167640897475782,5.337032762603954e-05,0.0001430992369351,45.63633644393066,0.2922905212920093,True,True,False,True,True,True,True,False,True
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_091,9.773876055262844e-05,1.42906744457457e-06,1.058991278047285e-06,0.8612503007251859,14.69048996383971,0.0036238275260987,6.952571136047887e-05,26.439008302685025,0.0181048537845243,True,True,True,True,True,True,False,False,True
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_057,3.9208931077738174e-08,2.275240570660887e-06,2.6614271786508826e-05,0.5160462273090147,2.6544342441123816,0.0005301513982577,4.528369162000169e-05,42.226900124549786,0.0024301841641754,True,True,True,True,True,True,False,False,True
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_094,0.0005371709670306,5.4731310252429176e-06,6.822566966067912e-06,0.1303538332681405,9.762509729041922,0.0031162656834416,0.0001894354618096,38.14971935351157,0.0026483043009957,True,True,True,True,True,True,True,False,True
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_060,4.667875066109826e-07,2.374843413939978e-07,7.222879794691438e-05,8.328238216841829,1.8751575326368908,0.0006080728401336,0.0022299566212861,29.26343471523808,0.0120744570447957,True,True,True,True,True,True,True,False,True
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_070,2.076601219081333e-08,0.000420064819689,6.097180110074454e-08,0.2878894130338833,77.89742096919566,0.0037867109906285,0.0138530301370988,21.732850155880083,0.0709287603953254,True,True,True,True,True,True,True,False,True
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_084,1.1996661220636652e-08,4.836884594077431e-07,1.201280511975784e-05,0.687223360417148,5.954804638379348,0.0914625649847343,0.5689196370496582,39.54769661935651,34.855207751949074,True,True,True,True,True,True,True,False,False
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_093,1.500971309922269e-08,1.1145122669642336e-07,7.189858924357813e-08,5.837085584653393,0.7702303918088682,0.0928593974889501,1.784800731157915,48.64727903107856,0.5562549716019793,True,True,True,True,False,True,True,False,True
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_pre_08,2.05648752933797e-05,4.583022516521563e-06,0.0047847905461326,0.1567602938667707,59.410846159099655,0.0061294919157061,0.0042475463076075,1.0000150457349107e-10,0.0204046661117282,True,True,True,True,True,True,True,False,True
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_083,2.05648752933797e-05,4.583022516521563e-06,0.0047847905461326,0.1567602938667707,59.410846159099655,0.0061294919157061,0.0042475463076075,1.0000150457349107e-10,0.0204046661117282,True,True,True,True,True,True,True,False,True
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_pre_05,4.90893376867844e-05,1.0611386279244848e-05,0.002098969704655,0.1178704584795659,45.18052098149291,0.0044414210818416,0.007672664919485,9.650301173729752e-11,0.1265522384903891,True,True,True,True,True,True,True,False,True
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_086,4.90893376867844e-05,1.0611386279244848e-05,0.002098969704655,0.1178704584795659,45.18052098149291,0.0044414210818416,0.007672664919485,9.650301173729752e-11,0.1265522384903891,True,True,True,True,True,True,True,False,True
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_pre_06,4.26686547130434e-05,2.0771138552195668e-05,0.0037715408344272,0.2098361165009879,21.623893945390776,0.0188528009199002,0.0112539381287674,1e-10,0.1004417569660328,True,True,True,True,True,True,True,False,True
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_089,4.26686547130434e-05,2.0771138552195668e-05,0.0037715408344272,0.2098361165009879,21.623893945390776,0.0188528009199002,0.0112539381287674,1e-10,0.1004417569660328,True,True,True,True,True,True,True,False,True
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_071,1.2879544988105352e-07,2.4194692066916093e-08,1.2414253090933896e-07,6.357139738508613,1.572555938477027,0.0114977657493138,0.0980404687025968,77.09727233686955,0.4675401319932648,True,True,True,True,True,True,True,False,True
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_082,5.5202646206433054e-08,2.322737674572428e-05,0.0478967256944768,0.6488316097297553,6.427830776536329,0.0058762144703774,0.0001269104130657,43.18202342774392,0.0039504414773231,True,True,True,True,True,True,True,False,True
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_080,1.6292638003913245e-08,3.898273269457258e-07,4.253444199797263e-07,0.0687395034012413,1.8155531904839128,0.0138416861869622,0.0016461918702629,62.47306262551224,0.030775901596714,True,True,True,True,True,True,True,False,True
DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_078,1.8959301529160628e-08,2.1447945953687206e-07,1.1843714139622185e-07,0.1233649533919388,2.2088827669569464,0.0082394506378237,0.0011522204217373,61.31528246861126,0.0275350079508144,True,True,True,True,True,True,True,False,True
