candidate_policy,candidates_per_cell,file_id,region,condition,candidate_id,mechanism_cluster,buffering_phenotype,mean_trace_rmse_mV,mean_weighted_pass_fraction,holdout_mean_rmse_mV,holdout_mean_pass_fraction,ensemble_rank,P_gap_eff,gamma_t_eff,gamma_s_eff,volume_ratio_wa_wo,dKs_activation_score_mean,long_range_distribution_fraction_mean,voltage_coupling_score_mean,kir_current_score_mean,step06_selection_rank,step06_selection_min_mechanism_score_distance,step06_selection_stable_phenotype_novel
mechanism_diverse_per_cell,3,VH_6_MFA_BA,VH,MFA_BA,VH_6_MFA_BA__hybrid_optuna_015,M2,available_surface_voltage_coupled_but_ionic_recruitment_low,1.0023160378915286,0.5126687149891017,1.0023160378915286,0.5126687149891017,4,0.0004958599401984,5.8280394018732434e-08,0.0002191424868946,2.0669391181502235,0.0052818329742259,0.4953544774260951,0.5000288231631119,0.4999356785186834,,,
mechanism_diverse_per_cell,3,VH_6_MFA_BA,VH,MFA_BA,VH_6_MFA_BA__hybrid_optuna_088,M1,mixed_local_spatial_buffering,4.691533037158435,0.4825814383120234,4.691533037158435,0.4825814383120234,91,2.6152825306749292e-08,1.4331896877432708e-07,4.075173392676908e-07,0.277079429312825,0.4594987011969673,0.0,0.0006509534731958,0.5123109357730938,,,
mechanism_diverse_per_cell,3,VH_7_OG_MFA,VH,MFA,VH_7_OG_MFA__hybrid_optuna_287,M1,low_recruitment_local_storage,6.46843415738331,0.3904517319792778,6.463470133576611,0.3906704547285283,1,1.0105592506644526e-08,0.0018637511911906,6.2489856273289125e-06,1.1731916289284865,0.0815127593653442,4.365845344203018e-06,0.2020031700292845,0.1506959341951867,,,
mechanism_diverse_per_cell,3,VH_7_OG_MFA,VH,MFA,VH_7_OG_MFA__hybrid_optuna_284,M2,mixed_local_spatial_buffering,4.854643546009194,0.3235026532720956,4.854643546009194,0.3235026532720956,3,1.0093889618327304e-08,0.0016604709783445,2.143771355095408e-06,1.3736453910254,0.5016803918855626,0.0010768735222082,0.1730644894447211,0.8197803929062283,,,
mechanism_diverse_per_cell,3,VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__hybrid_optuna_087,M3,low_recruitment_local_storage,4.369409920477477,0.5046372475552598,4.373827677778654,0.5020743828718134,1,1.1741633364539965e-07,0.0039552323360892,1.1293569666046962e-08,0.1876572632038594,9.859675822881862e-305,0.0,0.3573523969483343,0.0268710981837458,,,
mechanism_diverse_per_cell,3,VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__hybrid_optuna_053,M2,available_surface_voltage_coupled_but_ionic_recruitment_low,2.825011254805865,0.5,2.825011254805865,0.5,24,1.8950708900499857e-06,1.2429307069613616e-08,0.0587715113199725,7.920902657579767,1.931681648258615e-44,1.7222848624468843e-40,0.4968498343579575,0.5031335692042016,,,
mechanism_diverse_per_cell,3,VH_7_OG_MFA_BA,VH,MFA_BA,VH_7_OG_MFA_BA__hybrid_optuna_051,M1,mixed_local_spatial_buffering,2.676011745786924,0.5,2.676011745786924,0.5,23,1.0676790422275236e-08,0.0005366499857179,1.4716401311693234e-06,0.0512610969486515,0.4609340081445892,0.0006214094782527,0.265944238827236,0.6531407584188963,,,
mechanism_score_diverse_per_cell,3,1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__hybrid_optuna_087,M1,mixed_local_spatial_buffering,7.598614341672754,0.3592140714053211,7.581328705455518,0.3596089913772268,1,1.1996661220636652e-08,0.0009639219104777,1.3822108483323732e-06,0.2273680004427412,0.4696968163561277,3.3198915743536735e-05,0.0248241470887973,0.4752922991093256,1.0,,True
mechanism_score_diverse_per_cell,3,1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__hybrid_optuna_098,M2,mixed_local_spatial_buffering,14.892764364375594,0.3045566673578326,14.892764364375594,0.3045566673578326,2,2.1484198879011832e-08,1.0088571442840538e-08,4.5165475071932483e-08,0.0678458449682687,0.4060929676989249,5.965698106203987e-05,0.3517984082828717,0.6453230142897212,2.0,6.0,False
mechanism_score_diverse_per_cell,3,1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__hybrid_optuna_098,M1,mixed_local_spatial_buffering,13.977227693028652,0.3592629870825042,13.982361406690702,0.3593400005006864,1,1.1996661220636652e-08,0.0009639219104777,5.117854716429417e-07,0.255012047149372,0.4742352083058401,1.230573233368412e-05,0.0247631908628131,0.4760309130560966,1.0,,True
mechanism_score_diverse_per_cell,3,1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__hybrid_optuna_072,M1,low_recruitment_local_storage,7.607195894095102,0.3414510969631935,7.607195894095102,0.3414510969631935,2,1.0153508977858307e-06,8.193799991073805e-07,0.0615521370223549,4.906669506278448,9.859676543758941e-305,0.0,0.1666206762598346,0.3304409356067796,2.0,5.684287362573632,False
mechanism_score_diverse_per_cell,3,1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__hybrid_optuna_068,M2,mixed_local_spatial_buffering,6.23927352382056,0.3013201348934729,6.23927352382056,0.3013201348934729,4,2.2841321209132905e-07,3.8946679819811723e-07,0.0030184415917358,1.0997984024979517,0.41786070046514,0.4909472396114022,0.4794336006314725,0.518783493912674,3.0,4.855889935612965,False
mechanism_score_diverse_per_cell,3,1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__hybrid_optuna_004,M2,kir_dominant_local_buffering,6.460123378392464,0.3090362481637552,6.452548930367247,0.3093203980865881,1,1.9320979798396146e-07,6.884733072151251e-05,0.0446888001496297,1.918939695528853,9.85967654371955e-305,1.0655056870849664e-303,0.0328809123703741,0.9659494002427564,1.0,,False
mechanism_score_diverse_per_cell,3,1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__hybrid_optuna_075,M2,kir_dominant_local_buffering,15.488587614508049,0.3063496820326807,15.488587614508049,0.3063496820326807,2,5.49211866925995e-07,5.745832666514891e-05,0.0309612832337943,0.3401260500078757,9.859676543759016e-305,1.0623987213616194e-301,0.3341014458119707,0.6645587659623035,2.0,5.738514118426659,False
mechanism_score_diverse_per_cell,3,1_VH_1_CONTROL,VH,CONTROL,1_VH_1_CONTROL__hybrid_optuna_002,M2,kir_dominant_local_buffering,6.337149283589009,0.3059006255968503,6.337149283589009,0.3059006255968503,3,5.898332582682037e-07,6.132367372018215e-05,0.03422334795647,0.4968427812563468,9.240381599479025e-289,1.820215092772444e-286,0.1528147000231149,0.8439308532540232,3.0,2.3874069087803873,False
mechanism_score_diverse_per_cell,3,1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_001,M2,mixed_local_spatial_buffering,6.896416818472869,0.3864626980064761,6.896416818472869,0.3864626980064761,2,2.428889058492891e-06,5.419739585354233e-06,0.0013623132320298,1.3179978430534545,0.3897766225674245,0.2617704120719824,0.2631347793761145,0.7368360177203286,1.0,,True
mechanism_score_diverse_per_cell,3,1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_007,M2,mixed_local_spatial_buffering,6.914346681872238,0.3110264500896962,6.914346681872238,0.3110264500896962,10,1.3873573560549775e-05,3.43311311252148e-06,0.0001990242876767,0.5519572805699594,0.2536774903816165,0.4591107623879457,0.4630633978840761,0.5369235469439264,2.0,6.734398616356554,False
mechanism_score_diverse_per_cell,3,1_VH_2_CONTROL,VH,CONTROL,1_VH_2_CONTROL__hybrid_optuna_002,M2,kir_dominant_local_buffering,6.877977269385884,0.3417286350286266,6.877977269385884,0.3417286350286266,3,6.830499304746684e-06,1.8270132738959688e-06,0.0005124194965899,0.92035745774166,0.2046230620212255,0.3833974753258038,0.3859842265626818,0.6140067697857555,3.0,3.1698452675588844,False
mechanism_score_diverse_per_cell,3,2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__hybrid_optuna_096,M1,mixed_local_spatial_buffering,12.448600024573151,0.3592629849136366,12.449729895697262,0.3592784978311763,1,1.1996661220636652e-08,0.0009639219104777,5.117854716429417e-07,0.255012047149372,0.4742352082186666,1.230573253574145e-05,0.0247631905675365,0.4760309211447489,1.0,,True
mechanism_score_diverse_per_cell,3,2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__hybrid_optuna_060,M2,mixed_local_spatial_buffering,4.214801287524524,0.3014309162348116,4.214801287524524,0.3014309162348116,2,1.437660327623344e-08,8.250738068715948e-05,0.0026714630638544,1.0074212894031065,0.3571264313395959,0.3739570885846779,0.2461376538519807,0.7487893445551271,2.0,6.0,False
mechanism_score_diverse_per_cell,3,3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__hybrid_optuna_097,M1,mixed_local_spatial_buffering,15.033451490435638,0.3592629849136366,15.03473662999395,0.3592932305184015,1,1.1996661220636652e-08,0.0009639219104777,5.117854716429417e-07,0.255012047149372,0.4742352082186666,1.230573253574145e-05,0.0247631905675365,0.4760309211447489,1.0,,True
mechanism_score_diverse_per_cell,3,3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__hybrid_optuna_001,M2,mixed_local_spatial_buffering,8.883726625489528,0.3333333333333333,8.883726625489528,0.3333333333333333,3,0.0008876227573001,1.4131789241161373e-07,0.0994025239022729,4.496767329358334,0.1405481956554978,0.4981590285512022,0.5068339988589791,0.4686378793844438,2.0,6.374880549641071,False
mechanism_score_diverse_per_cell,3,3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__hybrid_post_001,M2,mixed_local_spatial_buffering,8.883394285329667,0.3333333333333333,8.883394285329667,0.3333333333333333,2,0.000892111152047,1.374794139845004e-07,0.0990772337135975,4.502541267844211,0.1374343259044782,0.4982171396860078,0.5068243510235454,0.4689470521955843,3.0,0.09304423431854472,False
mechanism_score_diverse_per_cell,3,3_DH_2_CONTROL,DH,CONTROL,3_DH_2_CONTROL__hybrid_optuna_098,M1,mixed_local_spatial_buffering,14.757077556565273,0.3592629849136366,14.75816737558676,0.3592785028336003,1,1.1996661220636652e-08,0.0009639219104777,5.117854716429417e-07,0.255012047149372,0.4742352082186666,1.230573253574145e-05,0.0247631905675365,0.4760309211447489,1.0,,True
mechanism_score_diverse_per_cell,3,3_DH_2_CONTROL,DH,CONTROL,3_DH_2_CONTROL__hybrid_optuna_067,M2,mixed_local_spatial_buffering,7.060338205298613,0.3013201372883478,7.060338205298613,0.3013201372883478,2,2.2841321209132905e-07,3.894667945706587e-07,0.0030184415917358,1.0997984024979517,0.4178607004639375,0.4909471882389424,0.4794336005570823,0.518783493966634,2.0,6.0,False
mechanism_score_diverse_per_cell,3,DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__hybrid_optuna_099,M1,mixed_local_spatial_buffering,14.37998457908929,0.3598312687182541,14.379885750991996,0.3598628598328197,1,1.1996661220636652e-08,0.0009639219104777,5.117854651262243e-07,0.2550120469773154,0.4742352082378285,1.2305732598021472e-05,0.0247631910335856,0.476030914660559,1.0,,True
mechanism_score_diverse_per_cell,3,DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__hybrid_optuna_053,M1,mixed_local_spatial_buffering,5.67908982422583,0.356483160100383,5.67908982422583,0.356483160100383,2,6.284946321406843e-08,3.8160022201918936e-08,0.0129254920805939,5.231487674988508,0.4448673716891838,0.0,0.0011221928155235,0.5001582626973475,2.0,5.313622994532624,False
mechanism_score_diverse_per_cell,3,DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__hybrid_optuna_049,M2,available_surface_voltage_coupled_but_ionic_recruitment_low,4.519310745399758,0.3018156787844202,4.519310745399758,0.3018156787844202,3,4.515284374263166e-07,2.258282326866396e-06,1.1219093081864454e-05,0.47120120167239,1.75677580367573e-05,9.961134969491689e-06,0.48483328243544,0.5120435155040592,3.0,4.988686066985603,True
mechanism_score_diverse_per_cell,3,DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_057,M1,kir_dominant_local_buffering,7.617809091500729,0.4141233334751723,7.617809091500729,0.4141233334751723,2,5.9078902720612464e-08,3.5398302483569986e-05,6.697544368255835e-06,0.1864084103281081,1.9347288504802338e-10,4.0965756006929646e-14,0.0933589814574053,0.7543739959998792,1.0,,False
mechanism_score_diverse_per_cell,3,DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_060,M3,available_surface_voltage_coupled_but_ionic_recruitment_low,7.430637473175836,0.3529740812406277,7.430637473175836,0.3529740812406277,61,0.0020599578930159,0.0001500180875981,4.344604915675701e-07,0.0691487559170327,0.0830343917611022,0.0211194014156751,0.4793189384208162,0.1608945764779396,2.0,5.064983219188698,True
mechanism_score_diverse_per_cell,3,DH_1_MFA,DH,MFA,DH_1_MFA__hybrid_optuna_076,M2,available_surface_voltage_coupled_but_ionic_recruitment_low,10.944496506119302,0.3554843482216137,10.944496506119302,0.3554843482216137,30,0.000177188473548,1.3289448722869162e-08,0.0615699732823519,4.115716865497774,1.6161387832523225e-06,0.0619512935852867,0.5033508879113031,0.4965951989129474,3.0,5.044532990890505,False
mechanism_score_diverse_per_cell,3,DH_1_MFA_BA,DH,MFA_BA,DH_1_MFA_BA__hybrid_optuna_094,M3,recruited_surface_gap_assisted_buffering,9.2903736093772,0.5002343326983888,9.2903736093772,0.5002343326983888,2,0.0010372803740804,2.2174884575555303e-05,8.794145260307696e-05,1.5799875219699269,0.8782379378143435,0.49949297865659,0.5020402316128584,0.4976611297850196,1.0,,True
mechanism_score_diverse_per_cell,3,DH_1_MFA_BA,DH,MFA_BA,DH_1_MFA_BA__hybrid_optuna_096,M3,low_recruitment_local_storage,10.175719966380871,0.49764234605847,10.175719966380871,0.49764234605847,105,1.1741633364539965e-07,0.0039552323360892,1.1293569666046962e-08,0.1876572632038594,9.859675822881862e-305,0.0,0.3573523969483343,0.0268710981837458,2.0,5.300310086717529,False
mechanism_score_diverse_per_cell,3,DH_1_MFA_BA,DH,MFA_BA,DH_1_MFA_BA__hybrid_optuna_058,M2,kir_dominant_local_buffering,2.549597335563268,0.497955231338871,2.549597335563268,0.497955231338871,102,2.1136554996624213e-08,1.503912567900003e-07,1.74911669263575e-05,9.927653167406572,9.859392226719072e-305,4.88080923353571e-307,0.047296345878433,0.8917609448179008,3.0,4.931887842583004,False
mechanism_score_diverse_per_cell,3,DH_2_CONTROL,DH,CONTROL,DH_2_CONTROL__hybrid_optuna_044,M1,low_recruitment_local_storage,6.691091388914987,0.3205460241541799,6.680108984440455,0.3200100880015195,1,5.40962804894205e-07,5.414761089981999e-06,0.0005826907540579,0.0754642657045525,1.6559898877844283e-16,0.0,0.0774388167143483,0.4220118476583864,1.0,,False
mechanism_score_diverse_per_cell,3,DH_2_MFA,DH,MFA,DH_2_MFA__hybrid_optuna_089,M2,kir_dominant_local_buffering,6.531705655214541,0.4039584588384186,6.514858125927517,0.4034658048643297,1,6.190306186306563e-08,9.920679668590177e-07,1.6949260351291846e-05,0.0599586399019006,0.0004670173367468,8.478057159548557e-06,0.0866869462282207,0.9000122943347556,1.0,,False
mechanism_score_diverse_per_cell,3,DH_2_MFA,DH,MFA,DH_2_MFA__hybrid_optuna_099,M3,mixed_local_spatial_buffering,6.7054797473188215,0.3641540930320242,6.7054797473188215,0.3641540930320242,5,0.0059445038840903,0.001067993724337,4.075173392676908e-07,0.0549921651316796,0.4841237557699453,0.0888279974829536,0.5062483841860874,0.0237844777802431,2.0,5.016845516484796,True
mechanism_score_diverse_per_cell,3,DH_2_MFA,DH,MFA,DH_2_MFA__hybrid_optuna_064,M2,mixed_local_spatial_buffering,2.18364116552812,0.3528560056288882,2.18364116552812,0.3528560056288882,32,2.1730874259672392e-06,8.465384134900554e-08,0.025255405891245,0.9422257209552808,0.4772283073473096,0.4802168246506933,0.4830606157460342,0.3991084388756733,3.0,5.16031963049527,False
mechanism_score_diverse_per_cell,3,DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__hybrid_optuna_064,M3,recruited_surface_gap_assisted_buffering,4.77898306267596,0.5002343326983888,4.77898306267596,0.5002343326983888,2,0.0010372803740804,2.2174884575555303e-05,8.794145260307696e-05,1.5799875219699269,0.8782379378143435,0.49949297865659,0.5020402316128584,0.4976611297850196,1.0,,True
mechanism_score_diverse_per_cell,3,DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__hybrid_optuna_048,M2,kir_dominant_local_buffering,2.829961466126532,0.4997555024881463,2.829961466126532,0.4997555024881463,41,1.0646289440740411e-08,5.413839832712338e-07,2.243005058032725e-06,1.2605774121179658,9.859181846582456e-305,9.390418052227942e-308,0.0478551707328571,0.9489436215201786,2.0,5.772331296793545,False
mechanism_score_diverse_per_cell,3,DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__hybrid_optuna_074,M3,available_surface_voltage_coupled_but_ionic_recruitment_low,4.254753837093123,0.4997080522291277,4.254753837093123,0.4997080522291277,44,2.8885868581750933e-06,1.0302355306359835e-06,0.0049678493684686,0.082856294103554,9.859676543736472e-305,2.2150636275515002e-302,0.4145744617668516,0.1382667728861349,3.0,4.599777533036951,True
mechanism_score_diverse_per_cell,3,DH_3_MFA,DH,MFA,DH_3_MFA__hybrid_optuna_099,M2,available_surface_voltage_coupled_but_ionic_recruitment_low,5.1738325931057805,0.3999937647234321,5.174060065392665,0.4000036341686446,1,5.913674084541693e-08,2.180500489771518e-08,7.961929856263713e-06,2.705363745813464,9.859297130281808e-305,7.410911899284294e-306,0.4428733336316954,0.5557600953718164,1.0,,True
mechanism_score_diverse_per_cell,3,DH_3_MFA,DH,MFA,DH_3_MFA__hybrid_optuna_100,M3,mixed_local_spatial_buffering,5.649815003171141,0.3641540930320242,5.649815003171141,0.3641540930320242,5,0.0059445038840903,0.001067993724337,4.075173392676908e-07,0.0549921651316796,0.4841237557699453,0.0888279974829536,0.5062483841860874,0.0237844777802431,2.0,5.841528208599752,True
mechanism_score_diverse_per_cell,3,DH_3_MFA,DH,MFA,DH_3_MFA__hybrid_pre_08,M3,recruited_surface_gap_assisted_buffering,1.9020160145167355,0.352856686971139,1.9020160145167355,0.352856686971139,27,2.0564899654471287e-05,4.582991324240856e-06,0.0047847576500004,0.1567589404269439,0.5539470149697606,0.4974025739140055,0.4979452181227314,0.5017870168567765,3.0,4.242513157700209,True
mechanism_score_diverse_per_cell,3,DH_3_MFA_BA,DH,MFA_BA,DH_3_MFA_BA__hybrid_optuna_084,M3,recruited_surface_gap_assisted_buffering,3.6648485637389294,0.6539194370885316,3.664848557554818,0.6539198194098773,1,0.006004480331788,0.0004748639643733,0.0078823067326611,0.2225470795869807,0.8168816164714974,0.4983764391204631,0.5987294842016618,0.3443563808042362,1.0,,True
mechanism_score_diverse_per_cell,3,DH_3_MFA_BA,DH,MFA_BA,DH_3_MFA_BA__hybrid_optuna_095,M2,kir_dominant_local_buffering,3.70453181055452,0.4979397162928529,3.70453181055452,0.4979397162928529,105,1.3131717677663036e-08,6.691890655172368e-07,2.3910800450968025e-06,0.0529976311697396,6.255268974072591e-227,5.97356599323328e-230,0.1687026828301201,0.8022754796005778,2.0,6.090626591657483,False
mechanism_score_diverse_per_cell,3,DH_3_MFA_BA,DH,MFA_BA,DH_3_MFA_BA__hybrid_optuna_099,M3,low_recruitment_local_storage,4.819408734944164,0.49764234605847,4.819408734944164,0.49764234605847,106,1.1741633364539965e-07,0.0039552323360892,1.1293569666046962e-08,0.1876572632038594,9.859675822881862e-305,0.0,0.3573523969483343,0.0268710981837458,3.0,4.194048175985235,False
mechanism_score_diverse_per_cell,3,DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_071,M1,mixed_local_spatial_buffering,9.690425414748626,0.4054007520561402,9.690425414748626,0.4054007520561402,2,3.57538604039399e-08,1.459066821891249e-06,3.4618459927224015e-08,1.7969551065164342,0.361012035958337,2.5334015640253105e-08,0.0393693168559369,0.4783530564972518,1.0,,True
mechanism_score_diverse_per_cell,3,DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_066,M3,available_surface_voltage_coupled_but_ionic_recruitment_low,7.91286827314092,0.3529740819351088,7.91286827314092,0.3529740819351088,70,0.0020599578930159,0.0001500180875981,4.344604915675701e-07,0.0691487560081843,0.0830344683709557,0.0211194128640345,0.4793188839054111,0.1608946025861929,2.0,4.7536060013061405,True
mechanism_score_diverse_per_cell,3,DH_4_MFA,DH,MFA,DH_4_MFA__hybrid_optuna_050,M2,kir_dominant_local_buffering,5.011742650763403,0.3528560662920421,5.011742650763403,0.3528560662920421,93,2.12544775857472e-08,1.1856204076346742e-08,0.019199314050965,0.2351961635178323,0.1138671844593929,0.1292243812750071,0.0511674470116867,0.9333208077484256,3.0,5.029436745009951,False
mechanism_score_diverse_per_cell,3,DH_4_MFA_BA,DH,MFA_BA,DH_4_MFA_BA__hybrid_optuna_009,M3,available_surface_voltage_coupled_but_ionic_recruitment_low,5.7407085435306975,0.501154708041544,5.747983450966527,0.5011547091449916,1,4.106585562403023e-05,5.890752019306703e-06,1.3953305003523227e-08,0.0941316984893462,9.0470495105492e-14,2.234248681373641e-15,0.4994546008715241,0.5003332368800874,1.0,,True
mechanism_score_diverse_per_cell,3,DH_4_MFA_BA,DH,MFA_BA,DH_4_MFA_BA__hybrid_optuna_061,M2,kir_dominant_local_buffering,2.916989613111483,0.4979513542116114,2.916989613111483,0.4979513542116114,94,1.1990627027317798e-08,1.913489632070406e-07,0.00909137159708,0.3313612666019605,9.85967624682632e-305,5.222308684261192e-305,0.0076003172019681,0.9922054841645312,2.0,4.786949213309918,False
mechanism_score_diverse_per_cell,3,DH_4_MFA_BA,DH,MFA_BA,DH_4_MFA_BA__hybrid_optuna_054,M2,mixed_local_spatial_buffering,8.332797925047897,0.5,8.332797925047897,0.5,40,5.12579892168404e-07,4.886724011506904e-08,0.0137774461236376,8.594782160602893,0.4107850081714968,0.49322937162721,0.4862711090276652,0.513218047842351,3.0,5.1886897506614265,True
mechanism_score_diverse_per_cell,3,DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_099,M2,available_surface_voltage_coupled_but_ionic_recruitment_low,7.721973853652833,0.3999937647234321,7.72208158024421,0.3999992487855623,1,5.913674084541693e-08,2.180500489771518e-08,7.961929856263713e-06,2.705363745813464,9.859297130281808e-305,7.410911899284294e-306,0.4428733336316954,0.5557600953718164,1.0,,True
mechanism_score_diverse_per_cell,3,DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_100,M3,mixed_local_spatial_buffering,8.783596062032567,0.3641540930320242,8.783596062032567,0.3641540930320242,4,0.0059445038840903,0.001067993724337,4.075173392676908e-07,0.0549921651316796,0.4841237557699453,0.0888279974829536,0.5062483841860874,0.0237844777802431,2.0,5.992309430558646,True
mechanism_score_diverse_per_cell,3,DH_5_MFA,DH,MFA,DH_5_MFA__hybrid_optuna_068,M2,mixed_local_spatial_buffering,7.494884190639027,0.3405662848623894,7.494884190639027,0.3405662848623894,111,6.412662230086039e-08,0.0081021674294565,2.411153719489292e-06,0.2124708728734646,0.4941545172736222,0.0017119025344873,0.1955421773196845,0.7679590752822195,3.0,4.706739047016799,False
mechanism_score_diverse_per_cell,3,DH_5_MFA_BA,DH,MFA_BA,DH_5_MFA_BA__hybrid_optuna_090,M3,recruited_surface_gap_assisted_buffering,7.756491796912903,0.6539194370885316,7.756491791800969,0.6539205914599983,1,0.006004480331788,0.0004748639643733,0.0078823067326611,0.2225470795869807,0.8168816164714974,0.4983764391204631,0.5987294842016618,0.3443563808042362,1.0,,True
mechanism_score_diverse_per_cell,3,DH_5_MFA_BA,DH,MFA_BA,DH_5_MFA_BA__hybrid_optuna_099,M2,kir_dominant_local_buffering,7.779434471506825,0.4979397162928529,7.779434471506825,0.4979397162928529,105,1.3131717677663036e-08,6.691890655172368e-07,2.3910800450968025e-06,0.0529976311697396,6.255268974072591e-227,5.97356599323328e-230,0.1687026828301201,0.8022754796005778,2.0,6.090626591657483,False
mechanism_score_diverse_per_cell,3,DH_5_MFA_BA,DH,MFA_BA,DH_5_MFA_BA__hybrid_optuna_100,M3,low_recruitment_local_storage,8.421943505291768,0.49764234605847,8.421943505291768,0.49764234605847,106,1.1741633364539965e-07,0.0039552323360892,1.1293569666046962e-08,0.1876572632038594,9.859675822881862e-305,0.0,0.3573523969483343,0.0268710981837458,3.0,4.194048175985235,False
mechanism_score_diverse_per_cell,3,DH_6_MFA,DH,MFA,DH_6_MFA__hybrid_optuna_089,M2,kir_dominant_local_buffering,6.095703691089766,0.4120279411059476,5.750019158511894,0.4041954131080984,1,1.831772358374243e-08,6.677572302239178e-08,2.3775778615364685e-07,0.3488310266310853,1.3558451251545483e-85,9.490475675618964e-89,0.297479412042332,0.7019967259355027,1.0,,False
mechanism_score_diverse_per_cell,3,DH_6_MFA,DH,MFA,DH_6_MFA__hybrid_optuna_100,M3,mixed_local_spatial_buffering,5.242426542976815,0.3641540930320242,5.242426542976815,0.3641540930320242,4,0.0059445038840903,0.001067993724337,4.075173392676908e-07,0.0549921651316796,0.4841237557699453,0.0888279974829536,0.5062483841860874,0.0237844777802431,2.0,5.672163419715848,True
mechanism_score_diverse_per_cell,3,DH_6_MFA,DH,MFA,DH_6_MFA__hybrid_optuna_062,M2,mixed_local_spatial_buffering,7.886615034079608,0.3528560056332794,7.886615034079608,0.3528560056332794,38,0.0006571441459218,7.61951146249959e-08,0.0153433047096068,0.0897279691043337,0.3529992521228399,0.4992107822565275,0.565303647102239,0.4346501464632507,3.0,4.112259953800986,False
mechanism_score_diverse_per_cell,3,DH_6_MFA_BA,DH,MFA_BA,DH_6_MFA_BA__hybrid_optuna_070,M3,recruited_surface_gap_assisted_buffering,6.93457064559709,0.5002343326983888,6.93457064559709,0.5002343326983888,2,0.0010372803740804,2.2174884575555303e-05,8.794145260307696e-05,1.5799875219699269,0.8782379378143435,0.49949297865659,0.5020402316128584,0.4976611297850196,1.0,,True
mechanism_score_diverse_per_cell,3,DH_6_MFA_BA,DH,MFA_BA,DH_6_MFA_BA__hybrid_optuna_090,M2,kir_dominant_local_buffering,6.544894776011621,0.5,6.544894776011621,0.5,24,1.1169739585486185e-08,2.374818362254602e-07,6.408607350374767e-06,0.7158312945350551,1.2898791271587517e-52,4.6175422086685795e-56,0.0201258135857461,0.9708353057787856,2.0,5.18014855350937,False
mechanism_score_diverse_per_cell,3,DH_6_MFA_BA,DH,MFA_BA,DH_6_MFA_BA__hybrid_optuna_092,M3,available_surface_voltage_coupled_but_ionic_recruitment_low,6.838885586250812,0.5,6.838885586250812,0.5,25,0.0007626004102879,0.0017625461722816,4.6440897488278114e-08,5.27251274711959,4.3180525352026555e-64,1.761453192343847e-66,0.5510205679303356,0.0183659768697543,3.0,4.948096492438579,True
mechanism_score_diverse_per_cell,3,VH_1_MFA,VH,MFA,VH_1_MFA__hybrid_optuna_286,M2,available_surface_voltage_coupled_but_ionic_recruitment_low,5.402458464176738,0.3187724787549762,5.324644203277079,0.3276902138441131,1,6.943058517117419e-06,1.3815802088953085e-08,3.680689176139829e-05,1.455718336558958,3.3579247697492488e-226,6.651050582891266e-225,0.4950885417025775,0.5045995350801118,1.0,,True
mechanism_score_diverse_per_cell,3,VH_1_MFA,VH,MFA,VH_1_MFA__hybrid_optuna_282,M2,available_surface_voltage_coupled_but_ionic_recruitment_low,4.59767024565459,0.309770898916262,4.59767024565459,0.309770898916262,2,2.277609708677161e-06,5.2756762324982975e-08,4.2597077450831365e-05,1.813500586562898,9.859676454385955e-305,7.034325336944119e-304,0.4977557933198111,0.501875510325509,2.0,4.898979485566356,False
