run_dir,backend,objective,sampler,trials,run_holdout,pre_nfev,post_nfev,refine_top_k,candidate_top_k,hash,file_id,region,condition,accepted_n,effective_plausible_n,all_audited_plausible_n,best_trace_rmse_mV,best_weighted_pass_fraction,effective_clusters_t0.3,all_audited_clusters_t0.3,effective_clusters_t0.5,all_audited_clusters_t0.5,effective_clusters_t0.7,all_audited_clusters_t0.7,effective_clusters_t1.0,all_audited_clusters_t1.0,effective_min_pairwise_log_distance
outputs/step04_parallel_bench_workers_1,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,DH_1_MFA,DH,MFA,3,3,3,4.5059543216277085,0.4285714285714285,1,1,1,1,1,1,1,1,0.0
outputs/step04_parallel_bench_workers_1,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,DH_1_MFA_BA,DH,MFA_BA,3,2,2,8.42705574404357,0.4936942883828898,1,1,1,1,1,1,1,1,0.2682623612439943
outputs/step04_parallel_bench_workers_1,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,DH_2_MFA,DH,MFA,3,3,3,2.911406989485023,0.4285714285714285,1,1,1,1,1,1,1,1,0.0
outputs/step04_parallel_bench_workers_1,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,DH_2_MFA_BA,DH,MFA_BA,3,2,2,4.144946553956157,0.4936942657391527,1,1,1,1,1,1,1,1,0.2682624859980096
outputs/step04_parallel_bench_workers_1,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,VH_1_MFA,VH,MFA,3,3,0,0.7392899344074871,0.4126933941666413,1,0,1,0,1,0,1,0,0.0
outputs/step04_parallel_bench_workers_1,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,VH_1_MFA_BA,VH,MFA_BA,3,2,2,1.6929916016396096,0.5227471652842516,1,1,1,1,1,1,1,1,0.2848558422396392
outputs/step04_parallel_bench_workers_1,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,VH_2_MFA,VH,MFA,3,3,0,1.5485014326851363,0.4126933941666413,1,0,1,0,1,0,1,0,0.0
outputs/step04_parallel_bench_workers_1,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,VH_2_MFA_BA,VH,MFA_BA,3,2,2,2.9032025524987883,0.5227471651768251,1,1,1,1,1,1,1,1,0.28485582122173325
outputs/step04_parallel_bench_workers_2,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,1_DH_1_CONTROL,DH,CONTROL,2,2,2,7.070734598269766,0.393472249590183,1,1,1,1,1,1,1,1,0.2580531775387101
outputs/step04_parallel_bench_workers_2,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,1_DH_2_CONTROL,DH,CONTROL,2,2,2,10.542695392848232,0.393472249590183,1,1,1,1,1,1,1,1,0.2580464964163232
outputs/step04_parallel_bench_workers_2,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,DH_1_MFA,DH,MFA,3,3,3,4.5059543216277085,0.4285714285714285,1,1,1,1,1,1,1,1,0.0
outputs/step04_parallel_bench_workers_2,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,DH_1_MFA_BA,DH,MFA_BA,3,2,2,8.42705574404357,0.4936942883828898,1,1,1,1,1,1,1,1,0.2682623612439943
outputs/step04_parallel_bench_workers_2,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,DH_2_MFA,DH,MFA,3,3,3,2.911406989485023,0.4285714285714285,1,1,1,1,1,1,1,1,0.0
outputs/step04_parallel_bench_workers_2,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,DH_2_MFA_BA,DH,MFA_BA,3,2,2,4.144946553956157,0.4936942657391527,1,1,1,1,1,1,1,1,0.2682624859980096
outputs/step04_parallel_bench_workers_2,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,VH_1_MFA,VH,MFA,3,3,0,0.7392899344074871,0.4126933941666413,1,0,1,0,1,0,1,0,0.0
outputs/step04_parallel_bench_workers_2,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,VH_1_MFA_BA,VH,MFA_BA,3,2,2,1.6929916016396096,0.5227471652842516,1,1,1,1,1,1,1,1,0.2848558422396392
outputs/step04_parallel_bench_workers_2,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,VH_2_MFA,VH,MFA,3,3,0,1.5485014326851363,0.4126933941666413,1,0,1,0,1,0,1,0,0.0
outputs/step04_parallel_bench_workers_2,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,VH_2_MFA_BA,VH,MFA_BA,3,2,2,2.9032025524987883,0.5227471651768251,1,1,1,1,1,1,1,1,0.28485582122173325
outputs/step04_parallel_bench_workers_4,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,1_DH_1_CONTROL,DH,CONTROL,2,2,2,7.070734598269766,0.393472249590183,1,1,1,1,1,1,1,1,0.2580531775387101
outputs/step04_parallel_bench_workers_4,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,1_DH_2_CONTROL,DH,CONTROL,2,2,2,10.542695392848232,0.393472249590183,1,1,1,1,1,1,1,1,0.2580464964163232
outputs/step04_parallel_bench_workers_4,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,DH_1_MFA,DH,MFA,3,3,3,4.5059543216277085,0.4285714285714285,1,1,1,1,1,1,1,1,0.0
outputs/step04_parallel_bench_workers_4,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,DH_1_MFA_BA,DH,MFA_BA,3,2,2,8.42705574404357,0.4936942883828898,1,1,1,1,1,1,1,1,0.2682623612439943
outputs/step04_parallel_bench_workers_4,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,DH_2_MFA,DH,MFA,3,3,3,2.911406989485023,0.4285714285714285,1,1,1,1,1,1,1,1,0.0
outputs/step04_parallel_bench_workers_4,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,DH_2_MFA_BA,DH,MFA_BA,3,2,2,4.144946553956157,0.4936942657391527,1,1,1,1,1,1,1,1,0.2682624859980096
outputs/step04_parallel_bench_workers_4,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,VH_1_MFA,VH,MFA,3,3,0,0.7392899344074871,0.4126933941666413,1,0,1,0,1,0,1,0,0.0
outputs/step04_parallel_bench_workers_4,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,VH_1_MFA_BA,VH,MFA_BA,3,2,2,1.6929916016396096,0.5227471652842516,1,1,1,1,1,1,1,1,0.2848558422396392
outputs/step04_parallel_bench_workers_4,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,VH_2_MFA,VH,MFA,3,3,0,1.5485014326851363,0.4126933941666413,1,0,1,0,1,0,1,0,0.0
outputs/step04_parallel_bench_workers_4,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,VH_2_MFA_BA,VH,MFA_BA,3,2,2,2.9032025524987883,0.5227471651768251,1,1,1,1,1,1,1,1,0.28485582122173325
outputs/step04_parallel_bench_workers_8,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,1_DH_1_CONTROL,DH,CONTROL,2,2,2,7.070734598269766,0.393472249590183,1,1,1,1,1,1,1,1,0.2580531775387101
outputs/step04_parallel_bench_workers_8,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,1_DH_2_CONTROL,DH,CONTROL,2,2,2,10.542695392848232,0.393472249590183,1,1,1,1,1,1,1,1,0.2580464964163232
outputs/step04_parallel_bench_workers_8,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,DH_1_MFA,DH,MFA,3,3,3,4.5059543216277085,0.4285714285714285,1,1,1,1,1,1,1,1,0.0
outputs/step04_parallel_bench_workers_8,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,DH_1_MFA_BA,DH,MFA_BA,3,2,2,8.42705574404357,0.4936942883828898,1,1,1,1,1,1,1,1,0.2682623612439943
outputs/step04_parallel_bench_workers_8,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,DH_2_MFA,DH,MFA,3,3,3,2.911406989485023,0.4285714285714285,1,1,1,1,1,1,1,1,0.0
outputs/step04_parallel_bench_workers_8,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,DH_2_MFA_BA,DH,MFA_BA,3,2,2,4.144946553956157,0.4936942657391527,1,1,1,1,1,1,1,1,0.2682624859980096
outputs/step04_parallel_bench_workers_8,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,VH_1_MFA,VH,MFA,3,3,0,0.7392899344074871,0.4126933941666413,1,0,1,0,1,0,1,0,0.0
outputs/step04_parallel_bench_workers_8,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,VH_1_MFA_BA,VH,MFA_BA,3,2,2,1.6929916016396096,0.5227471652842516,1,1,1,1,1,1,1,1,0.2848558422396392
outputs/step04_parallel_bench_workers_8,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,VH_2_MFA,VH,MFA,3,3,0,1.5485014326851363,0.4126933941666413,1,0,1,0,1,0,1,0,0.0
outputs/step04_parallel_bench_workers_8,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,VH_2_MFA_BA,VH,MFA_BA,3,2,2,2.9032025524987883,0.5227471651768251,1,1,1,1,1,1,1,1,0.28485582122173325
outputs/step04_parallel_bench_workers_auto,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,1_DH_1_CONTROL,DH,CONTROL,2,2,2,7.070734598269766,0.393472249590183,1,1,1,1,1,1,1,1,0.2580531775387101
outputs/step04_parallel_bench_workers_auto,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,1_DH_2_CONTROL,DH,CONTROL,2,2,2,10.542695392848232,0.393472249590183,1,1,1,1,1,1,1,1,0.2580464964163232
outputs/step04_parallel_bench_workers_auto,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,DH_1_MFA,DH,MFA,3,3,3,4.5059543216277085,0.4285714285714285,1,1,1,1,1,1,1,1,0.0
outputs/step04_parallel_bench_workers_auto,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,DH_1_MFA_BA,DH,MFA_BA,3,2,2,8.42705574404357,0.4936942883828898,1,1,1,1,1,1,1,1,0.2682623612439943
outputs/step04_parallel_bench_workers_auto,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,DH_2_MFA,DH,MFA,3,3,3,2.911406989485023,0.4285714285714285,1,1,1,1,1,1,1,1,0.0
outputs/step04_parallel_bench_workers_auto,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,DH_2_MFA_BA,DH,MFA_BA,3,2,2,4.144946553956157,0.4936942657391527,1,1,1,1,1,1,1,1,0.2682624859980096
outputs/step04_parallel_bench_workers_auto,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,VH_1_MFA,VH,MFA,3,3,0,0.7392899344074871,0.4126933941666413,1,0,1,0,1,0,1,0,0.0
outputs/step04_parallel_bench_workers_auto,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,VH_1_MFA_BA,VH,MFA_BA,3,2,2,1.6929916016396096,0.5227471652842516,1,1,1,1,1,1,1,1,0.2848558422396392
outputs/step04_parallel_bench_workers_auto,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,VH_2_MFA,VH,MFA,3,3,0,1.5485014326851363,0.4126933941666413,1,0,1,0,1,0,1,0,0.0
outputs/step04_parallel_bench_workers_auto,hybrid,balanced_residual,tpe,4.0,False,2,1,1,,2c26f8df0319b5cb,VH_2_MFA_BA,VH,MFA_BA,3,2,2,2.9032025524987883,0.5227471651768251,1,1,1,1,1,1,1,1,0.28485582122173325
outputs/step04_perf,least_squares,"trace,feature,binary",tpe,100.0,True,,,,,b4c21f3628ccb33b,1_DH_1_CONTROL,DH,CONTROL,1,1,1,3.5542669849008157,0.3554932611877501,1,1,1,1,1,1,1,1,
outputs/step04_test_downstream_reusable,least_squares,metric_scalar,tpe,100.0,True,40,20,3,500,a5c03a18092e5f49,1_DH_1_CONTROL,DH,CONTROL,1,1,1,3.554266497793226,0.3217538674317852,1,1,1,1,1,1,1,1,
outputs/step04_test_hybrid,hybrid,metric_scalar,tpe,2.0,False,1,1,1,500,81a136b9ab02ef69,1_DH_1_CONTROL,DH,CONTROL,3,3,3,3.554266497793226,0.3217538674317852,1,1,1,1,1,1,1,1,0.0
outputs/step04_test_parallel,least_squares,metric_scalar,tpe,100.0,True,40,20,3,500,a5c03a18092e5f49,1_DH_1_CONTROL,DH,CONTROL,1,1,1,3.554266497793226,0.3217538674317852,1,1,1,1,1,1,1,1,
outputs/step04_test_parallel,least_squares,metric_scalar,tpe,100.0,True,40,20,3,500,a5c03a18092e5f49,1_DH_2_CONTROL,DH,CONTROL,1,1,1,5.425188984591981,0.3217538674317852,1,1,1,1,1,1,1,1,
outputs/step04_test_single,least_squares,metric_scalar,tpe,100.0,True,40,20,3,500,a5c03a18092e5f49,1_DH_1_CONTROL,DH,CONTROL,1,1,1,8.465919502192547,0.3177482520271262,1,1,1,1,1,1,1,1,
