file_id,region,condition,candidate_id,buffering_phenotype,phenotype_window_scope,phenotype_specificity_score,dominant_signed_flux_mode,dKs_activation_score_mean,long_range_distribution_fraction_mean,voltage_coupling_score_mean,kir_current_score_mean,phenotype_claim_scope
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_01,low_recruitment_local_storage,M_tot,1.0,STRICTLY_LOCAL,4.145197712117035e-92,2.3498938400486715e-93,0.365459159340842,0.562708416456233,provisional_accepted_ensemble_tag_pending_step06_validation
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_02,low_recruitment_local_storage,M_tot,1.0,STRICTLY_LOCAL,4.145197712117035e-92,2.3498938400486715e-93,0.365459159340842,0.562708416456233,provisional_accepted_ensemble_tag_pending_step06_validation
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_03,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.38407851232011975,0.01623915407691016,0.3674311467077403,0.6311549223482059,provisional_accepted_ensemble_tag_pending_step06_validation
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_04,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,9.8596765073187e-305,6.779235440218869e-306,0.4879553642792191,0.5117835929132143,provisional_accepted_ensemble_tag_pending_step06_validation
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_05,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.2237472660713223,0.3984150174363563,0.4724006546870328,0.5267832129373403,provisional_accepted_ensemble_tag_pending_step06_validation
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_06,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.22939843697921838,0.009611195899248397,0.36735107507838505,0.5601245057335046,provisional_accepted_ensemble_tag_pending_step06_validation
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_07,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.4685127676265242,0.012798282318624963,0.3371120814755064,0.5758910446749417,provisional_accepted_ensemble_tag_pending_step06_validation
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_08,low_recruitment_local_storage,M_tot,1.0,STRICTLY_LOCAL,4.5246676358109316e-77,2.2917708503068944e-79,0.29987657225721404,0.48168736728732214,provisional_accepted_ensemble_tag_pending_step06_validation
1_DH_1_CONTROL,DH,CONTROL,1_DH_1_CONTROL__cand_09,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,0.0005633060540020292,0.423231916854176,0.4899237721538785,0.504331335898143,provisional_accepted_ensemble_tag_pending_step06_validation
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_02,kir_dominant_local_buffering,M_tot,0.6666666666666666,STRICTLY_LOCAL,0.3067973878598963,0.3354425266284598,0.24641380296721546,0.7532418968274475,provisional_accepted_ensemble_tag_pending_step06_validation
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_03,mixed_local_spatial_buffering,M_tot,0.6666666666666666,STRICTLY_LOCAL,0.45908602388005093,0.313021007931346,0.2104831645191927,0.7320787738149653,provisional_accepted_ensemble_tag_pending_step06_validation
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_04,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,8.104218715581438e-11,1.0269342065720333e-12,0.2673488249637034,0.6293682295327938,provisional_accepted_ensemble_tag_pending_step06_validation
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_05,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,6.890678139416761e-34,5.52314622267452e-33,0.44133066604675,0.46815053891506214,provisional_accepted_ensemble_tag_pending_step06_validation
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_06,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,9.859676451501166e-305,8.868046055939547e-307,0.1790483322176837,0.7235974425563522,provisional_accepted_ensemble_tag_pending_step06_validation
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_08,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,9.859676444266057e-305,7.456933202492232e-307,0.24571109069707955,0.6261701799555358,provisional_accepted_ensemble_tag_pending_step06_validation
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_09,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,0.06272987929716013,0.08580644826844175,0.28468967314253996,0.7136168065838668,provisional_accepted_ensemble_tag_pending_step06_validation
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_10,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.4653044913432413,0.24291869969788119,0.14843686000487277,0.8361925418890443,provisional_accepted_ensemble_tag_pending_step06_validation
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_11,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.3618697337117805,0.23772724719839045,0.2235115341951728,0.7745460490300823,provisional_accepted_ensemble_tag_pending_step06_validation
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_12,kir_dominant_local_buffering,M_tot,0.6666666666666666,STRICTLY_LOCAL,0.09750824909013985,0.00017296529770906475,0.14177109572522137,0.6108539880242136,provisional_accepted_ensemble_tag_pending_step06_validation
1_DH_2_CONTROL,DH,CONTROL,1_DH_2_CONTROL__cand_13,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,2.3542759723852717e-66,1.0503473302310393e-65,0.3007823695897774,0.6332372114622455,provisional_accepted_ensemble_tag_pending_step06_validation
2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__cand_02,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,1.056788951795973e-17,1.6218919840972376e-17,0.4951687792399421,0.5048075188111746,provisional_accepted_ensemble_tag_pending_step06_validation
2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__cand_03,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,8.290947285592132e-17,4.547465345999511e-19,0.4913370421295081,0.44304167776436437,provisional_accepted_ensemble_tag_pending_step06_validation
2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__cand_04,low_recruitment_local_storage,M_tot,1.0,STRICTLY_LOCAL,9.977716021982224e-19,1.527735362422099e-18,0.37924370767709026,0.4681966688331754,provisional_accepted_ensemble_tag_pending_step06_validation
2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__cand_05,low_recruitment_local_storage,M_tot,1.0,STRICTLY_LOCAL,8.310846731961913e-19,1.266153743229025e-18,0.38079786738431043,0.467041019139172,provisional_accepted_ensemble_tag_pending_step06_validation
2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__cand_06,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,3.362832627926998e-47,1.2336882062418923e-43,0.4921277807504085,0.4444425131081793,provisional_accepted_ensemble_tag_pending_step06_validation
2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__cand_07,low_recruitment_local_storage,M_tot,1.0,BALANCED_OR_WEAK,1.6538873940636084e-85,1.0872372235039486e-84,0.35876565818842826,0.35255960929646163,provisional_accepted_ensemble_tag_pending_step06_validation
2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__cand_08,low_recruitment_local_storage,M_tot,1.0,BALANCED_OR_WEAK,1.0405240740043748e-272,6.840226905835066e-272,0.35876565818842826,0.35255960929646163,provisional_accepted_ensemble_tag_pending_step06_validation
2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__cand_09,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,9.859676543109971e-305,4.577382745796771e-304,0.46405884207311204,0.5310086938254598,provisional_accepted_ensemble_tag_pending_step06_validation
2_DH_1_CONTROL,DH,CONTROL,2_DH_1_CONTROL__cand_10,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,4.0669238519784504e-44,1.7062577801982012e-45,0.33642547261959505,0.6630637384737182,provisional_accepted_ensemble_tag_pending_step06_validation
3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__cand_01,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,0.0006299721614723094,2.026256795726419e-06,0.3828689323342885,0.6168869305004133,provisional_accepted_ensemble_tag_pending_step06_validation
3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__cand_02,kir_dominant_local_buffering,M_tot,0.8333333333333334,STRICTLY_LOCAL,0.01679574183299588,0.011384749095649573,0.38658903271770106,0.613160323534815,provisional_accepted_ensemble_tag_pending_step06_validation
3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__cand_03,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.3339061296399966,0.48143627862392346,0.4805473153532252,0.5169915210349026,provisional_accepted_ensemble_tag_pending_step06_validation
3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__cand_04,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.3339061296399966,0.48143627862392346,0.4805473153532252,0.5169915210349026,provisional_accepted_ensemble_tag_pending_step06_validation
3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__cand_05,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,0.02863112987846551,4.8940017755344045e-05,0.4806245866178414,0.5193292905686743,provisional_accepted_ensemble_tag_pending_step06_validation
3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__cand_06,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.31468653913965855,0.00017199894688919558,0.43539464682192125,0.5568574590383288,provisional_accepted_ensemble_tag_pending_step06_validation
3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__cand_07,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.3557175857684136,0.4905553492972974,0.48841608092768823,0.5079450655254948,provisional_accepted_ensemble_tag_pending_step06_validation
3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__cand_08,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.467993794267634,0.00014046063118571583,0.3828690328584827,0.6168868306414773,provisional_accepted_ensemble_tag_pending_step06_validation
3_DH_1_CONTROL,DH,CONTROL,3_DH_1_CONTROL__cand_09,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,2.879979396201364e-17,2.1436875224066406e-18,0.49363328150455593,0.4827910183571416,provisional_accepted_ensemble_tag_pending_step06_validation
3_DH_2_CONTROL,DH,CONTROL,3_DH_2_CONTROL__cand_02,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,2.1799071857816192e-27,5.975243869581882e-30,0.4721625722229355,0.5276241913309089,provisional_accepted_ensemble_tag_pending_step06_validation
3_DH_2_CONTROL,DH,CONTROL,3_DH_2_CONTROL__cand_03,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,2.1649171184853155e-27,5.9366766820822236e-30,0.47214212645758424,0.5267604831714002,provisional_accepted_ensemble_tag_pending_step06_validation
3_DH_2_CONTROL,DH,CONTROL,3_DH_2_CONTROL__cand_05,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,1.3305979250050894e-16,5.631899006703155e-13,0.48805398566502617,0.5118256759276633,provisional_accepted_ensemble_tag_pending_step06_validation
3_DH_2_CONTROL,DH,CONTROL,3_DH_2_CONTROL__cand_06,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,1.7354511272163152e-212,2.4933091741562427e-211,0.4664396710239141,0.5259295317379157,provisional_accepted_ensemble_tag_pending_step06_validation
3_DH_2_CONTROL,DH,CONTROL,3_DH_2_CONTROL__cand_07,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,1.694720068456906e-42,8.229551115353817e-45,0.4892604798221923,0.5106100641661272,provisional_accepted_ensemble_tag_pending_step06_validation
3_DH_2_CONTROL,DH,CONTROL,3_DH_2_CONTROL__cand_08,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.17437547300991355,0.49518892581988155,0.49517120996117775,0.5048182454514539,provisional_accepted_ensemble_tag_pending_step06_validation
3_DH_2_CONTROL,DH,CONTROL,3_DH_2_CONTROL__cand_09,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,9.859676541828425e-305,5.4508368361912535e-304,0.30226167726386316,0.6954991106507943,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_08,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.4546698338608309,0.01623889413254816,0.4955112153697725,0.5041627405274686,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_09,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,6.068113591875672e-05,0.03387530092739383,0.4950404958407309,0.4870740356770493,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_10,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.468917578180174,0.4954521229215372,0.4951456573338952,0.5006647676769604,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_11,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.34287169956717417,0.4520093969934172,0.4955278127411076,0.5044181840569641,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_12,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.34287169956717417,0.4520093969934172,0.4955278127411076,0.5044181840569641,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_13,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.13965293619458544,0.3851234053015618,0.4955247238457104,0.5044719374233063,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_14,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.34283642103419815,0.4955833812503052,0.49552906246552353,0.504416954478288,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_15,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.3210682778769434,0.01832431799156166,0.49551780734597445,0.5044788464155533,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_16,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.3210682778769434,0.01832431799156166,0.49551780734597445,0.5044788464155533,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_17,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.3210682778769434,0.01832431799156166,0.49551780734597445,0.5044788464155533,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_18,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.3429302038646256,0.012357313090667418,0.49530730459459593,0.5046387571145922,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_19,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.3324134209214515,0.018955562099500167,0.4954996976646899,0.5038179462265598,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_20,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,STRICTLY_LOCAL,9.859674664826164e-305,3.781156841054095e-305,0.42525519137730755,0.5747003555885116,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_21,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,STRICTLY_LOCAL,9.859674664826164e-305,3.781156841054095e-305,0.42525519137730755,0.5747003555885116,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_22,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,STRICTLY_LOCAL,9.859676543030021e-305,3.058925286447612e-303,0.42474816618431616,0.5752069691910244,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_23,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,9.85967654375949e-305,5.346781382508074e-300,0.4885432280035907,0.5096036115370327,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_24,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,9.85967613184996e-305,3.697150729725468e-305,0.008914827527024225,0.9252005986423071,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_25,low_recruitment_local_storage,M_tot,0.5,STRICTLY_LOCAL,5.640550765731901e-21,9.78461456759188e-20,0.3977817748473289,0.5933128217615092,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_26,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.47976413495921166,0.09040733286662284,0.1522801100804337,0.4892958006067485,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_27,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,5.530426317110927e-134,3.5528903460975756e-134,0.23923384461564778,0.6539367575104884,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_28,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.13106473575248387,0.35465289322922566,0.46200483043250234,0.5344747999499053,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_29,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.3428517504806626,0.4618817804782483,0.4619007299733564,0.5320500634022741,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_30,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.4369035958492453,0.03014858653983175,0.25460121978349304,0.4440647660882721,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_31,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.4694656499820278,0.37874739258317097,0.255396614515635,0.4443623107211978,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_32,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.11085487340954138,0.1773616955639703,0.40583561259793743,0.5758260630209079,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_33,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.4761853224488138,0.08994024769237395,0.1522797811113215,0.4892957378227938,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_34,low_recruitment_local_storage,M_tot,1.0,STRICTLY_LOCAL,8.77089587842911e-206,5.550964587663469e-207,0.25467281284149595,0.4451902414630467,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_CONTROL,DH,CONTROL,DH_1_CONTROL__cand_35,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,STRICTLY_LOCAL,0.03873052582120694,8.361368869122543e-05,0.4415558970917157,0.5545779189222068,provisional_accepted_ensemble_tag_pending_step06_validation
DH_1_MFA_BA,DH,MFA_BA,DH_1_MFA_BA__cand_18,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.44158700201371115,0.24118910048212075,0.13176636277922424,0.8679812814272393,provisional_accepted_ensemble_tag_pending_step06_validation
DH_2_CONTROL,DH,CONTROL,DH_2_CONTROL__cand_05,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,9.859676542839065e-305,6.586538798908182e-303,0.49530929121156353,0.5046836421496227,provisional_accepted_ensemble_tag_pending_step06_validation
DH_2_CONTROL,DH,CONTROL,DH_2_CONTROL__cand_06,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,9.859676542887243e-305,6.687914321287452e-303,0.49260057325582834,0.5073579047679709,provisional_accepted_ensemble_tag_pending_step06_validation
DH_2_CONTROL,DH,CONTROL,DH_2_CONTROL__cand_08,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,0.011637928248968405,0.0036338850306347147,0.0706312804009351,0.7718958003310412,provisional_accepted_ensemble_tag_pending_step06_validation
DH_2_CONTROL,DH,CONTROL,DH_2_CONTROL__cand_09,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.4004074210623432,0.01621971230923877,0.3756827527968698,0.624303949455197,provisional_accepted_ensemble_tag_pending_step06_validation
DH_2_CONTROL,DH,CONTROL,DH_2_CONTROL__cand_10,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.4673556798663479,0.11863138472413338,0.46117541742103135,0.5376955166153704,provisional_accepted_ensemble_tag_pending_step06_validation
DH_2_CONTROL,DH,CONTROL,DH_2_CONTROL__cand_11,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.4314568291037553,0.11138914218940398,0.4611669707796123,0.5377036290294812,provisional_accepted_ensemble_tag_pending_step06_validation
DH_2_CONTROL,DH,CONTROL,DH_2_CONTROL__cand_12,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,0.04168740868978537,0.2441030191410525,0.35820736059987096,0.6412484242460876,provisional_accepted_ensemble_tag_pending_step06_validation
DH_2_CONTROL,DH,CONTROL,DH_2_CONTROL__cand_13,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,5.806036203733006e-69,2.258561990530324e-68,0.22504745968914477,0.7736375697409645,provisional_accepted_ensemble_tag_pending_step06_validation
DH_2_CONTROL,DH,CONTROL,DH_2_CONTROL__cand_14,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.4554499432752516,0.03719550367274651,0.05544038511588769,0.8130957205909214,provisional_accepted_ensemble_tag_pending_step06_validation
DH_2_CONTROL,DH,CONTROL,DH_2_CONTROL__cand_15,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.47645962029222816,0.46449056656089494,0.4952366885263877,0.5047088773273044,provisional_accepted_ensemble_tag_pending_step06_validation
DH_2_MFA,DH,MFA,DH_2_MFA__cand_01,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,3.1110263434593706e-198,6.078420121837385e-197,0.47041361905726203,0.5293363648356353,provisional_accepted_ensemble_tag_pending_step06_validation
DH_2_MFA,DH,MFA,DH_2_MFA__cand_02,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,2.798857489189207e-198,1.2687966062963435e-196,0.4701540165892017,0.5283879473065056,provisional_accepted_ensemble_tag_pending_step06_validation
DH_2_MFA,DH,MFA,DH_2_MFA__cand_03,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.3433511555252349,0.22224849576958053,0.17706896633191074,0.8209194906687588,provisional_accepted_ensemble_tag_pending_step06_validation
DH_2_MFA,DH,MFA,DH_2_MFA__cand_04,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,7.281631810990828e-232,6.580749849797407e-231,0.17654658892478378,0.8233288173656413,provisional_accepted_ensemble_tag_pending_step06_validation
DH_2_MFA,DH,MFA,DH_2_MFA__cand_05,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,0.16288738671941388,5.3050048912592654e-05,0.3600746778797173,0.6397180910576916,provisional_accepted_ensemble_tag_pending_step06_validation
DH_2_MFA,DH,MFA,DH_2_MFA__cand_06,kir_dominant_local_buffering,M_tot,1.0,STRICTLY_LOCAL,1.8661135346472074e-91,8.691104190840054e-95,0.1767387148424581,0.8111822329149433,provisional_accepted_ensemble_tag_pending_step06_validation
DH_2_MFA,DH,MFA,DH_2_MFA__cand_07,mixed_local_spatial_buffering,M_tot,1.0,STRICTLY_LOCAL,0.4678266625833634,0.04506599516841214,0.3649592767845067,0.6307039448373092,provisional_accepted_ensemble_tag_pending_step06_validation
DH_2_MFA,DH,MFA,DH_2_MFA__cand_08,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,STRICTLY_LOCAL,1.4998725139442414e-179,3.107709302576926e-180,0.43032038910816534,0.5559065334853379,provisional_accepted_ensemble_tag_pending_step06_validation
DH_2_MFA,DH,MFA,DH_2_MFA__cand_09,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,5.371806789750671e-189,2.3806096228816464e-187,0.46403124604786816,0.5359495154085882,provisional_accepted_ensemble_tag_pending_step06_validation
DH_2_MFA,DH,MFA,DH_2_MFA__cand_10,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,4.1711357704833476e-89,1.9923984265056525e-87,0.46854755721953484,0.5311676918220165,provisional_accepted_ensemble_tag_pending_step06_validation
DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__cand_01,mixed_local_spatial_buffering,M_tot,1.0,BALANCED_OR_WEAK,0.4678935709328032,0.49786906678716897,0.4985719571085345,0.49966592024218476,provisional_accepted_ensemble_tag_pending_step06_validation
DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__cand_02,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,1.715506442454983e-241,6.433645899821896e-244,0.49876158254548514,0.4592109675344152,provisional_accepted_ensemble_tag_pending_step06_validation
DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__cand_03,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,2.035774924591559e-06,1.6793327492568796e-09,0.4922435411281545,0.44289859571584267,provisional_accepted_ensemble_tag_pending_step06_validation
DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__cand_04,available_surface_voltage_coupled_but_ionic_recruitment_low,M_tot,1.0,BALANCED_OR_WEAK,2.035774924591559e-06,1.6793327492568796e-09,0.4922435411281545,0.44289859571584267,provisional_accepted_ensemble_tag_pending_step06_validation
