condition,region,sweep,feature,n_total_rows,n_non_missing,missing_rate,median,q1,q3,iqr,acceptable_lower,acceptable_upper,threshold_scope,reliability_weight
MFA,VH,1,plateau_slope_mV_per_s,7,7,0.0,0.004420306102569209,-0.02640056714037523,0.01571413610966674,0.04211470325004197,-0.08957262201543818,0.0788861909847297,region_specific,1.0
MFA,VH,1,return_slope_mV_per_s,7,7,0.0,0.02112641377488878,0.010496438526942698,0.023994157971979936,0.013497719445037238,-0.00975014064061316,0.044240737139535795,region_specific,1.0
MFA,VH,1,rise_slope_mV_per_s,7,7,0.0,2.8829702431118256,2.3125857412718664,3.615251043572915,1.3026653023010484,0.3585877878202939,5.569248997024488,region_specific,0.9761904761904762
MFA,VH,1,rise_tau_s,7,7,0.0,0.8870000000000005,0.699600000000002,1.0709999999999997,0.37139999999999773,0.1425000000000054,1.6280999999999963,region_specific,1.0
MFA,VH,1,undershoot_magnitude_mV,7,7,0.0,0.4948760000000121,0.30103400000000136,1.1344735999999997,0.8334395999999984,-0.9491253999999962,2.3846329999999973,region_specific,1.0
MFA,VH,2,decay_slope_mV_per_s,7,7,0.0,5.206349268763004,4.078310616080751,6.423549977840498,2.345239361759747,0.5604515734411306,9.941409020480119,region_specific,1.0
MFA,VH,2,decay_tau_s,7,7,0.0,0.713000000000001,0.5204000000000022,0.7405000000000008,0.22009999999999863,0.19025000000000425,1.0706499999999988,region_specific,1.0
MFA,VH,2,peak_depolarization_mV,7,7,0.0,9.076653599999993,8.713227999999997,10.335804,1.6225760000000022,6.279363999999994,12.769668000000003,region_specific,1.0
MFA,VH,2,plateau_slope_mV_per_s,7,7,0.0,0.0198421510467543,-0.002029068265886653,0.020396554519837733,0.022425622785724388,-0.03566750244447324,0.05403498869842432,region_specific,1.0
MFA,VH,2,return_slope_mV_per_s,7,7,0.0,0.02403431060617836,0.012837641642847007,0.0327134005690035,0.019875758926156492,-0.01697599674638773,0.06252703895823825,region_specific,1.0
MFA,VH,2,rise_slope_mV_per_s,7,7,0.0,3.7027818815330957,3.59558442739415,4.83963859745392,1.24405417005977,1.729503172304495,6.7057198525435755,region_specific,0.9761904761904762
MFA,VH,2,rise_tau_s,7,7,0.0,0.8079999999999998,0.6521000000000008,0.9019999999999992,0.24989999999999846,0.2772500000000031,1.276849999999997,region_specific,1.0
MFA,VH,2,undershoot_magnitude_mV,7,7,0.0,0.6789440000000013,0.20144999999999413,0.8556140000000063,0.6541640000000122,-0.7797960000000241,1.8368600000000246,region_specific,1.0
MFA,VH,3,decay_slope_mV_per_s,7,7,0.0,6.751536110239971,5.064418793511768,8.572013148800586,3.507594355288818,-0.19697273942145888,13.833404681733814,region_specific,1.0
MFA,VH,3,decay_tau_s,7,7,0.0,0.7569999999999979,0.5238000000000014,0.7665000000000006,0.24269999999999925,0.1597500000000025,1.1305499999999995,region_specific,1.0
MFA,VH,3,peak_depolarization_mV,7,7,0.0,12.0508496,11.376497999999998,13.882821999999997,2.5063239999999993,7.617011999999999,17.642307999999996,region_specific,1.0
MFA,VH,3,plateau_slope_mV_per_s,7,7,0.0,0.015411987831179188,-0.01575434406508578,0.02249043077412777,0.038244774839213555,-0.07312150632390611,0.07985759303294811,region_specific,1.0
MFA,VH,3,return_slope_mV_per_s,7,7,0.0,0.02954879651225815,0.019614879096264824,0.03298296365010493,0.013368084553840108,-0.0004372477344953378,0.05303509048086509,region_specific,1.0
MFA,VH,3,rise_slope_mV_per_s,7,6,0.1428571428571429,5.709410731128897,5.155672697257499,7.495136698431951,2.339464001174452,1.6464766954958208,11.004332700193629,region_specific,0.9761904761904762
MFA,VH,3,rise_tau_s,7,7,0.0,0.7710000000000008,0.4794999999999998,0.7950000000000017,0.3155000000000019,0.00624999999999698,1.2682500000000045,region_specific,1.0
MFA,VH,3,undershoot_magnitude_mV,7,7,0.0,0.9113640000000061,0.6909300000000052,1.3270324000000073,0.6361024000000022,-0.2632235999999981,2.2811860000000106,region_specific,1.0
MFA,VH,4,decay_slope_mV_per_s,7,7,0.0,7.960912123004161,6.252477612513266,9.99757098826577,3.7450933757525036,0.6348375488845104,15.615211051894525,region_specific,1.0
MFA,VH,4,decay_tau_s,7,7,0.0,0.7450000000000045,0.5376000000000012,0.7925000000000004,0.25489999999999924,0.15525000000000233,1.1748499999999993,region_specific,1.0
MFA,VH,4,peak_depolarization_mV,7,7,0.0,14.787337599999994,14.177356000000003,17.075534,2.898177999999998,9.830089000000006,21.422801,region_specific,1.0
MFA,VH,4,plateau_slope_mV_per_s,7,7,0.0,0.012319966746866725,-0.0027240264090236223,0.021878648258406182,0.024602674667429804,-0.039628038410168334,0.058782660259550895,region_specific,1.0
MFA,VH,4,return_slope_mV_per_s,7,7,0.0,0.0298588358848755,0.014672444778430369,0.039822596027847657,0.025150151249417288,-0.023052782095695563,0.0775478229019736,region_specific,1.0
MFA,VH,4,rise_slope_mV_per_s,7,7,0.0,8.123270443073466,6.8176001765823955,9.242747708785704,2.425147532203308,3.1798788782774334,12.880469007090666,region_specific,0.9761904761904762
MFA,VH,4,rise_tau_s,7,7,0.0,0.7070000000000007,0.5565999999999995,0.7464999999999993,0.18989999999999974,0.27174999999999994,1.0313499999999989,region_specific,1.0
MFA,VH,4,undershoot_magnitude_mV,7,7,0.0,0.9436039999999934,0.4594960000000121,1.4680359999999908,1.0085399999999787,-1.053313999999956,2.980845999999959,region_specific,1.0
MFA,VH,5,decay_slope_mV_per_s,7,7,0.0,8.598064811783937,7.294825094716588,11.609085595515634,4.314260500799046,0.8234343435180191,18.080476346714203,region_specific,1.0
MFA,VH,5,decay_tau_s,7,7,0.0,0.7319999999999993,0.5333000000000041,0.827499999999997,0.2941999999999929,0.09200000000001474,1.2687999999999864,region_specific,1.0
MFA,VH,5,peak_depolarization_mV,7,7,0.0,17.521852000000003,16.695293200000005,20.125402000000005,3.4301087999999993,11.550130000000006,25.270565200000004,region_specific,1.0
MFA,VH,5,plateau_slope_mV_per_s,7,7,0.0,0.021173661588306462,-0.000986346996320871,0.042783315985650563,0.043769662981971436,-0.06664084146927803,0.10843781045860772,region_specific,1.0
MFA,VH,5,return_slope_mV_per_s,7,7,0.0,0.03309559838480783,0.011605435151856976,0.034260059220712694,0.022654624068855718,-0.022376500951426605,0.06824199532399627,region_specific,1.0
MFA,VH,5,rise_slope_mV_per_s,7,7,0.0,10.764775478927213,8.607238042064726,11.883132024719902,3.2758939826551767,3.6933970680819606,16.796972998702667,region_specific,0.9761904761904762
MFA,VH,5,rise_tau_s,7,7,0.0,0.6709999999999994,0.5007999999999999,0.6795000000000009,0.17870000000000097,0.23274999999999846,0.9475500000000023,region_specific,1.0
MFA,VH,5,undershoot_magnitude_mV,7,7,0.0,1.27803999999999,0.6397980000000025,1.8341599999999971,1.1943619999999946,-1.1517449999999894,3.625702999999989,region_specific,1.0
MFA,VH,6,decay_slope_mV_per_s,7,7,0.0,9.34337250786986,8.330021227358682,12.74431792631549,4.414296698956809,1.708576178923468,19.365762974750705,region_specific,1.0
MFA,VH,6,decay_tau_s,7,7,0.0,0.7319999999999993,0.5274999999999999,0.8759999999999977,0.3484999999999978,0.004750000000003141,1.3987499999999944,region_specific,1.0
MFA,VH,6,peak_depolarization_mV,7,7,0.0,20.511776000000005,19.3515456,22.962998000000002,3.611452400000001,13.934367,28.380176600000006,region_specific,1.0
MFA,VH,6,plateau_slope_mV_per_s,7,7,0.0,0.01821131506150978,0.016519471834109338,0.050303593105128844,0.033784121271019506,-0.03415671007241992,0.1009797750116581,region_specific,1.0
MFA,VH,6,return_slope_mV_per_s,7,7,0.0,0.03788268651872187,0.023282198695263365,0.053413649069206454,0.03013145037394309,-0.02191497686565127,0.09861082463012108,region_specific,1.0
MFA,VH,6,rise_slope_mV_per_s,7,7,0.0,13.816533271974247,10.351402495633351,14.888613315284921,4.53721081965157,3.545586266155997,21.694429544762276,region_specific,0.9761904761904762
MFA,VH,6,rise_tau_s,7,7,0.0,0.5820000000000007,0.4653999999999989,0.6509999999999998,0.18560000000000088,0.1869999999999976,0.9294000000000011,region_specific,1.0
MFA,VH,6,undershoot_magnitude_mV,7,7,0.0,1.4859400000000136,1.0431140000000134,1.5245044000000014,0.481390399999988,0.3210284000000314,2.2465899999999834,region_specific,1.0
MFA_BA,DH,1,decay_slope_mV_per_s,6,6,0.0,1.8319249343980153,1.1601128445325215,2.231375430236051,1.0712625857035296,-0.4467810340227729,3.8382693087913458,region_specific,1.0
MFA_BA,DH,1,decay_tau_s,6,6,0.0,0.6670000000000016,0.6037499999999998,1.0542499999999997,0.4504999999999999,-0.07200000000000006,1.7299999999999995,region_specific,1.0
MFA_BA,DH,1,peak_depolarization_mV,6,6,0.0,6.172390000000004,4.509908999999995,8.616599000000003,4.1066900000000075,-1.6501260000000162,14.776634000000014,region_specific,1.0
MFA_BA,DH,1,plateau_slope_mV_per_s,6,6,0.0,0.04322952304307852,0.03538181789421319,0.07554841204299868,0.04016659414878549,-0.024868073328965047,0.13579830326617692,region_specific,1.0
MFA_BA,DH,1,return_slope_mV_per_s,6,6,0.0,0.003860081263946014,0.0014553327133026935,0.02115599151248061,0.019700658799177914,-0.028095655485464176,0.05070697971124748,region_specific,1.0
MFA_BA,DH,1,rise_slope_mV_per_s,6,6,0.0,0.9554796361781347,0.6639953181945413,1.26520987028922,0.6012145520946788,-0.2378265099474769,2.1670316984312383,region_specific,1.0
MFA_BA,DH,1,rise_tau_s,6,6,0.0,1.9194999999999993,1.7844999999999995,1.977249999999998,0.19274999999999842,1.495375000000002,2.2663749999999956,region_specific,1.0
MFA_BA,DH,1,undershoot_magnitude_mV,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,region_specific,1.0
MFA_BA,DH,2,decay_slope_mV_per_s,6,6,0.0,3.822724262220191,3.0531955639743042,4.428705442260441,1.3755098782861364,0.9899307465450997,6.491970259689645,region_specific,1.0
MFA_BA,DH,2,decay_tau_s,6,6,0.0,0.5530000000000008,0.5312499999999982,1.0082500000000003,0.4770000000000021,-0.1842500000000049,1.7237500000000034,region_specific,1.0
MFA_BA,DH,2,peak_depolarization_mV,6,6,0.0,9.981250000000006,7.626677000000003,13.076657999999995,5.449980999999992,-0.5482944999999848,21.251629499999982,region_specific,1.0
MFA_BA,DH,2,plateau_slope_mV_per_s,6,6,0.0,0.08882667915774772,-0.09763036549730113,0.12643254086917752,0.22406290636647863,-0.4337247250470191,0.46252690041889544,region_specific,1.0
MFA_BA,DH,2,return_slope_mV_per_s,6,6,0.0,0.02333779290157137,0.006377908576138637,0.03382567088597109,0.027447762309832452,-0.03479373488861004,0.07499731435071977,region_specific,1.0
MFA_BA,DH,2,rise_slope_mV_per_s,6,6,0.0,1.6015279198218564,1.0133935998659311,2.3329223943979978,1.3195287945320666,-0.9658995919321687,4.312215586196098,region_specific,1.0
MFA_BA,DH,2,rise_tau_s,6,6,0.0,2.006500000000001,1.6412499999999994,2.107000000000001,0.46575000000000166,0.9426249999999969,2.8056250000000036,region_specific,1.0
MFA_BA,DH,2,undershoot_magnitude_mV,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,region_specific,1.0
MFA_BA,DH,3,decay_slope_mV_per_s,6,6,0.0,3.8510508230136375,2.8081440828254003,5.14029025534484,2.3321461725194395,-0.6900751759537589,8.638509514124,region_specific,1.0
MFA_BA,DH,3,decay_tau_s,6,6,0.0,0.6019999999999968,0.47350000000000136,1.052249999999999,0.5787499999999977,-0.3946249999999951,1.9203749999999955,region_specific,1.0
MFA_BA,DH,3,peak_depolarization_mV,6,6,0.0,13.748422000000001,10.037705999999993,17.648483,7.610777000000006,-1.378459500000016,29.064648500000008,region_specific,1.0
MFA_BA,DH,3,plateau_slope_mV_per_s,6,6,0.0,0.09774139450946108,0.07779535240615276,0.18059457268255785,0.10279922027640509,-0.07640347800845487,0.3347934030971655,region_specific,1.0
MFA_BA,DH,3,return_slope_mV_per_s,6,6,0.0,0.0018028192001298632,-0.04155584923167591,0.015301447966544682,0.056857297198220594,-0.1268417950290068,0.10058739376387558,region_specific,1.0
MFA_BA,DH,3,rise_slope_mV_per_s,6,6,0.0,2.148911067307556,1.582887326781168,3.2498251972354892,1.6669378704543212,-0.9175194789003138,5.750232002916971,region_specific,1.0
MFA_BA,DH,3,rise_tau_s,6,6,0.0,1.789500000000002,1.458000000000002,2.0760000000000005,0.6179999999999986,0.5310000000000041,3.0029999999999983,region_specific,1.0
MFA_BA,DH,3,undershoot_magnitude_mV,6,6,0.0,0.0,0.0,0.2733449999999955,0.2733449999999955,-0.41001749999999326,0.6833624999999888,region_specific,1.0
MFA_BA,DH,4,decay_slope_mV_per_s,6,6,0.0,6.175683050855161,4.6838238880165095,8.228350675053484,3.5445267870369745,-0.6329662925389519,13.545140855608945,region_specific,1.0
MFA_BA,DH,4,decay_tau_s,6,6,0.0,0.5740000000000016,0.44150000000000134,1.0394999999999985,0.5979999999999972,-0.45549999999999446,1.9364999999999943,region_specific,1.0
MFA_BA,DH,4,peak_depolarization_mV,6,6,0.0,17.98996,13.471084,21.897193,8.426109000000002,0.8319204999999972,34.536356500000004,region_specific,1.0
MFA_BA,DH,4,plateau_slope_mV_per_s,6,6,0.0,0.19397360616226333,0.14840172332126908,0.28925818838228845,0.14085646506101937,-0.06288297427025999,0.5005428859738175,region_specific,1.0
MFA_BA,DH,4,return_slope_mV_per_s,6,6,0.0,-0.007402830003105789,-0.06564502337269909,0.010558116871194536,0.07620314024389363,-0.17994973373853954,0.12486282723703498,region_specific,1.0
MFA_BA,DH,4,rise_slope_mV_per_s,6,6,0.0,2.740564860815966,2.060560838516839,4.268891413595939,2.2083305750791,-1.2519350241018112,7.581387276214588,region_specific,1.0
MFA_BA,DH,4,rise_tau_s,6,6,0.0,1.6549999999999994,1.3187499999999988,2.0595000000000008,0.740750000000002,0.20762499999999573,3.170625000000004,region_specific,1.0
MFA_BA,DH,4,undershoot_magnitude_mV,6,6,0.0,0.0,0.0,0.3444420000000026,0.3444420000000026,-0.5166630000000039,0.8611050000000064,region_specific,1.0
MFA_BA,DH,5,decay_slope_mV_per_s,6,6,0.0,7.860997385903829,4.449294070080854,10.219443488417228,5.770149418336374,-4.205930057423708,18.87466761592179,region_specific,1.0
MFA_BA,DH,5,decay_tau_s,6,6,0.0,0.5804999999999971,0.4305000000000003,1.02975,0.5992499999999996,-0.4683749999999991,1.9286249999999994,region_specific,1.0
MFA_BA,DH,5,peak_depolarization_mV,6,6,0.0,17.803302000000002,12.035868,22.801458,10.76559,-4.112516999999997,38.949843,region_specific,1.0
MFA_BA,DH,5,plateau_slope_mV_per_s,6,6,0.0,0.18184778225858966,0.12910510876758316,0.3094237421595651,0.18031863339198193,-0.1413728413203897,0.579901692247538,region_specific,1.0
MFA_BA,DH,5,return_slope_mV_per_s,6,6,0.0,0.007324821960441566,-0.01582465380699291,0.052913370644189904,0.06873802445118282,-0.11893169048376714,0.15602040732096414,region_specific,1.0
MFA_BA,DH,5,rise_slope_mV_per_s,6,6,0.0,3.665410187263407,2.6960951126211175,5.933408931220847,3.2373138185997297,-2.1598756152784766,10.789379659120442,region_specific,1.0
MFA_BA,DH,5,rise_tau_s,6,6,0.0,1.6259999999999994,1.005749999999999,1.9087500000000004,0.9030000000000014,-0.348750000000003,3.2632500000000024,region_specific,1.0
MFA_BA,DH,5,undershoot_magnitude_mV,6,6,0.0,0.4392539999999947,0.0,0.9067289999999986,0.9067289999999986,-1.3600934999999978,2.2668224999999964,region_specific,1.0
MFA_BA,DH,6,decay_slope_mV_per_s,6,6,0.0,8.587909550640974,5.9085929494676135,12.26669784665198,6.358104897184366,-3.628564396308936,21.80385519242853,region_specific,1.0
MFA_BA,DH,6,decay_tau_s,6,6,0.0,0.5644999999999989,0.42350000000000065,1.030249999999997,0.6067499999999963,-0.48662499999999387,1.9403749999999915,region_specific,1.0
MFA_BA,DH,6,peak_depolarization_mV,6,6,0.0,25.887762000000002,19.631349,29.120472000000003,9.489123000000003,5.397664499999996,43.35415650000001,region_specific,1.0
MFA_BA,DH,6,plateau_slope_mV_per_s,6,6,0.0,0.21955233005610536,0.20166049094769312,0.34692597812713727,0.14526548717944415,-0.016237739821473113,0.5648242088963035,region_specific,1.0
MFA_BA,DH,6,return_slope_mV_per_s,6,6,0.0,-0.022379928367463255,-0.10087860591665734,0.010914856927969296,0.11179346284462664,-0.2685688001835973,0.17860505119490924,region_specific,1.0
MFA_BA,DH,6,rise_slope_mV_per_s,6,6,0.0,4.3149512969558605,3.263240273180178,7.1628187990671695,3.8995785258869913,-2.586127515650309,13.012186587897656,region_specific,1.0
MFA_BA,DH,6,rise_tau_s,6,6,0.0,1.5454999999999988,1.0672499999999978,1.8272499999999994,0.7600000000000016,-0.07275000000000453,2.9672500000000017,region_specific,1.0
MFA_BA,DH,6,undershoot_magnitude_mV,6,6,0.0,0.0,0.0,0.6349410000000084,0.6349410000000084,-0.9524115000000126,1.587352500000021,region_specific,1.0
MFA_BA,VH,1,decay_slope_mV_per_s,7,7,0.0,0.8517314969706273,0.6181553477231124,1.0560822355268635,0.4379268878037511,-0.03873498398251429,1.7129725672324903,region_specific,1.0
MFA_BA,VH,1,decay_tau_s,7,7,0.0,0.8919999999999959,0.8195000000000014,1.3230000000000004,0.503499999999999,0.06425000000000303,2.078249999999999,region_specific,1.0
MFA_BA,VH,1,peak_depolarization_mV,7,7,0.0,2.7364119999999943,2.495484000000001,3.643486000000003,1.1480020000000017,0.7734809999999985,5.3654890000000055,region_specific,1.0
MFA_BA,VH,1,plateau_slope_mV_per_s,7,7,0.0,0.036906795984848806,0.024591801380315498,0.04479671332642326,0.02020491194610776,-0.005715566538846143,0.0751040812455849,region_specific,1.0
MFA_BA,VH,1,return_slope_mV_per_s,7,7,0.0,-0.003286701918802313,-0.005971609219991533,0.011031027377250003,0.017002636597241536,-0.03147556411585384,0.036534982273112304,region_specific,1.0
MFA_BA,VH,1,rise_slope_mV_per_s,7,7,0.0,0.3518229893499831,0.27838036915817466,0.4774663736425532,0.19908600448437852,-0.020248637568393124,0.776095380369121,region_specific,1.0
MFA_BA,VH,1,rise_tau_s,7,7,0.0,2.068999999999999,2.0109999999999992,2.3691000000499987,0.3581000000499994,1.473849999925,2.906250000124998,region_specific,1.0
MFA_BA,VH,1,undershoot_magnitude_mV,7,7,0.0,0.0,0.0,0.11476999999999649,0.11476999999999649,-0.17215499999999473,0.2869249999999912,region_specific,1.0
MFA_BA,VH,2,decay_slope_mV_per_s,7,7,0.0,1.8507705609881688,0.6836709162277974,2.1004620656722,1.4167911494444025,-1.4415158079388064,4.225648789838804,region_specific,1.0
MFA_BA,VH,2,decay_tau_s,7,7,0.0,0.7929999999999993,0.6463999999999999,1.0420000000000016,0.39560000000000173,0.05299999999999727,1.6354000000000042,region_specific,1.0
MFA_BA,VH,2,peak_depolarization_mV,7,7,0.0,4.794783999999993,3.934007999999995,5.556872000000002,1.622864000000007,1.4997119999999846,7.9911680000000125,region_specific,1.0
MFA_BA,VH,2,plateau_slope_mV_per_s,7,7,0.0,0.07697768097481465,-0.007631124269211101,0.09411077242727671,0.10174189669648781,-0.1602439693139428,0.24672361747200844,region_specific,1.0
MFA_BA,VH,2,return_slope_mV_per_s,7,7,0.0,-0.0015745044470268442,-0.004744971848671612,0.002897606930745064,0.007642578779416676,-0.016208840017796627,0.01436147509987008,region_specific,1.0
MFA_BA,VH,2,rise_slope_mV_per_s,7,7,0.0,0.5872362522963864,0.4212395012984272,1.042032823480682,0.6207933221822548,-0.509950481974955,1.9732228067540643,region_specific,1.0
MFA_BA,VH,2,rise_tau_s,7,7,0.0,2.3084000001000007,1.721499999999999,2.6309999999999985,0.9094999999999995,0.3572499999999996,3.9952499999999977,region_specific,1.0
MFA_BA,VH,2,undershoot_magnitude_mV,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,region_specific,1.0
MFA_BA,VH,3,decay_slope_mV_per_s,7,7,0.0,2.9348706713780937,1.8724899707314586,3.4657221547942516,1.593232184062793,-0.5173583053627309,5.8555704308884415,region_specific,1.0
MFA_BA,VH,3,decay_tau_s,7,7,0.0,0.7900000000000063,0.5842999999999989,0.8505000000000003,0.2662000000000013,0.18499999999999694,1.2498000000000022,region_specific,1.0
MFA_BA,VH,3,peak_depolarization_mV,7,7,0.0,6.35034799999999,5.560292799999992,8.23968,2.679387200000008,1.5412119999999803,12.258760800000012,region_specific,1.0
MFA_BA,VH,3,plateau_slope_mV_per_s,7,7,0.0,0.1069963049161921,0.10284221425981172,0.1284003373279819,0.02555812306817018,0.06450502965755645,0.16673752193023716,region_specific,1.0
MFA_BA,VH,3,return_slope_mV_per_s,7,7,0.0,-0.00755439012597708,-0.008954212530993235,-0.00027840177718647984,0.008675810753806756,-0.02196792866170337,0.012735314353523654,region_specific,1.0
MFA_BA,VH,3,rise_slope_mV_per_s,7,7,0.0,0.581318353212774,0.4976875299449124,0.8016274491905737,0.3039399192456613,0.0417776510764204,1.2575373280590658,region_specific,1.0
MFA_BA,VH,3,rise_tau_s,7,7,0.0,2.6748000000999994,2.351000000000001,3.057500000000001,0.7065000000000001,1.2912500000000007,4.117250000000001,region_specific,1.0
MFA_BA,VH,3,undershoot_magnitude_mV,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,region_specific,1.0
MFA_BA,VH,4,decay_slope_mV_per_s,7,7,0.0,3.0050547730307837,1.3439522143547031,4.319786599738104,2.975834385383401,-3.1197993637203987,8.783538177813206,region_specific,1.0
MFA_BA,VH,4,decay_tau_s,7,7,0.0,0.6547999999999945,0.46550000000000225,0.782,0.3164999999999978,-0.00924999999999443,1.2567499999999967,region_specific,1.0
MFA_BA,VH,4,peak_depolarization_mV,7,7,0.0,7.7971480000000035,7.367024800000003,11.23191,3.8648851999999962,1.5696970000000086,17.029237799999994,region_specific,1.0
MFA_BA,VH,4,plateau_slope_mV_per_s,7,7,0.0,0.14596354112079477,-0.04817149955198513,0.17910168816442684,0.22727318771641197,-0.38908128112660306,0.5200114697390448,region_specific,1.0
MFA_BA,VH,4,return_slope_mV_per_s,7,7,0.0,-0.0018413253106190773,-0.011409969067329303,0.011963360888877943,0.023373329956207244,-0.04646996400164016,0.047023355823188805,region_specific,1.0
MFA_BA,VH,4,rise_slope_mV_per_s,7,7,0.0,0.7873845238095237,0.6994477374496583,1.0463121019372559,0.3468643644875976,0.1791511907182618,1.5666086486686523,region_specific,1.0
MFA_BA,VH,4,rise_tau_s,7,7,0.0,2.647000000000002,2.1029999999999998,2.9019000000500004,0.7989000000500006,0.9046499999249988,4.100250000125001,region_specific,1.0
MFA_BA,VH,4,undershoot_magnitude_mV,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,region_specific,1.0
MFA_BA,VH,5,decay_slope_mV_per_s,7,7,0.0,4.605096794534943,3.6364052888668623,5.871423790670088,2.2350185018032254,0.28387753616202405,9.223951543374927,region_specific,1.0
MFA_BA,VH,5,decay_tau_s,7,7,0.0,0.7109999999999985,0.4805000000000028,0.8629999999999995,0.38249999999999673,-0.09324999999999228,1.4367499999999946,region_specific,1.0
MFA_BA,VH,5,peak_depolarization_mV,7,7,0.0,9.757883200000009,9.288999999999993,14.297958000000001,5.008958000000009,1.7755629999999796,21.811395000000015,region_specific,1.0
MFA_BA,VH,5,plateau_slope_mV_per_s,7,7,0.0,0.18974125222790095,0.17637042010744078,0.21833093704596532,0.04196051693852454,0.11342964469965397,0.28127171245375215,region_specific,1.0
MFA_BA,VH,5,return_slope_mV_per_s,7,7,0.0,-0.012557390793462448,-0.017884881784319788,-0.008795831994115884,0.009089049790203904,-0.031518456469625644,0.004837742691189972,region_specific,1.0
MFA_BA,VH,5,rise_slope_mV_per_s,7,7,0.0,1.0457129344321028,0.8783188758767776,1.365093324877121,0.4867744490003435,0.1481572023762624,2.0952549983776363,region_specific,1.0
MFA_BA,VH,5,rise_tau_s,7,7,0.0,3.033999999999999,2.5344999999999995,3.4849000000500023,0.9504000000500028,1.1088999999249953,4.9105000001250065,region_specific,1.0
MFA_BA,VH,5,undershoot_magnitude_mV,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,region_specific,1.0
MFA_BA,VH,6,decay_slope_mV_per_s,7,7,0.0,5.306492698412696,4.735738399476827,7.54052449667588,2.8047860971990533,0.5285592536782469,11.74770364247446,region_specific,1.0
MFA_BA,VH,6,decay_tau_s,7,7,0.0,0.6890000000000001,0.43449999999999633,0.855000000000004,0.42050000000000765,-0.19625000000001513,1.4857500000000154,region_specific,1.0
MFA_BA,VH,6,peak_depolarization_mV,7,7,0.0,12.014086399999982,11.543686000000001,17.389858000000004,5.846172000000003,2.774427999999997,26.159116000000008,region_specific,1.0
MFA_BA,VH,6,plateau_slope_mV_per_s,7,7,0.0,0.23200254947759513,0.15914925015275055,0.2608054939652358,0.10165624381248523,0.0066648844340227165,0.4132898596839636,region_specific,1.0
MFA_BA,VH,6,return_slope_mV_per_s,7,7,0.0,-0.011456068836934641,-0.021419617936560727,-0.005471266011488491,0.015948351925072234,-0.04534214582416908,0.01845126187611986,region_specific,1.0
MFA_BA,VH,6,rise_slope_mV_per_s,7,7,0.0,1.336615611918247,1.1432886811322907,1.74007951727052,0.5967908361382293,0.24810242692494677,2.635265771477864,region_specific,1.0
MFA_BA,VH,6,rise_tau_s,7,7,0.0,2.512999999999998,2.0435,3.1672000000500002,1.1237000000500004,0.3579499999249993,4.852750000125001,region_specific,1.0
MFA_BA,VH,6,undershoot_magnitude_mV,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,region_specific,1.0
