condition,region,sweep,feature,n_total_rows,n_non_missing,missing_rate,median,q1,q3,iqr,acceptable_lower,acceptable_upper,threshold_scope,reliability_weight
MFA,ALL,4,undershoot_magnitude_mV,13,13,0.0,0.840048000000003,0.2645119999999963,1.7927799999999934,1.528267999999997,-2.0278899999999993,4.085181999999989,region_pooled,1.0
MFA,ALL,5,decay_slope_mV_per_s,13,13,0.0,9.903241355951986,7.040767032565444,13.321998323867827,6.281231291302383,-2.3810799043881303,22.743845260821402,region_pooled,1.0
MFA,ALL,5,decay_tau_s,13,13,0.0,0.6481140560600096,0.5652180871007815,0.9091220582524215,0.34390397115164006,0.04936213037332138,1.4249780149798816,region_pooled,1.0
MFA,ALL,5,peak_depolarization_mV,13,13,0.0,21.042528000000004,17.521851999999996,28.096064000000013,10.574212000000017,1.66053399999997,43.95738200000004,region_pooled,0.5
MFA,ALL,5,plateau_slope_mV_per_s,13,13,0.0,0.01293665015681004,-0.04147922663664653,0.034454584386594704,0.07593381102324123,-0.15537994317150838,0.14835530092145655,region_pooled,1.0
MFA,ALL,5,return_slope_mV_per_s,13,10,0.23076923076923073,0.034465035635006594,0.03004893749301785,0.04058483321021164,0.01053589571719379,0.014245093917227166,0.056388676786002324,region_pooled,0.7738095238095237
MFA,ALL,5,rise_slope_mV_per_s,13,13,0.0,10.76799660206375,8.938021311584807,13.432062868589282,4.494041557004476,2.1969589760780934,20.173125204095996,region_pooled,1.0
MFA,ALL,5,rise_tau_s,13,13,0.0,0.6625291158888302,0.45881588419047503,0.7089107679189972,0.2500948837285222,0.08367355859769177,1.0840530935117805,region_pooled,1.0
MFA,ALL,5,stim_end_depolarization_mV,13,13,0.0,20.224000000000004,17.016600000000004,28.021200000000007,11.004600000000003,0.5096999999999987,44.52810000000001,region_pooled,0.5
MFA,ALL,5,undershoot_magnitude_mV,13,13,0.0,1.0245200000000025,0.3470519999999908,2.111532000000018,1.7644800000000274,-2.2996680000000502,4.758252000000059,region_pooled,1.0
MFA,ALL,6,decay_slope_mV_per_s,13,13,0.0,11.295582717995089,7.43499952622368,13.218789556658335,5.783790030434655,-1.2406855194283013,21.894474602310318,region_pooled,1.0
MFA,ALL,6,decay_tau_s,13,13,0.0,0.6618167305487361,0.5941200137978626,0.9057263727659546,0.31160635896809197,0.12671047534572466,1.3731359112180925,region_pooled,1.0
MFA,ALL,6,peak_depolarization_mV,13,13,0.0,24.193507999999998,20.51177600000001,32.019664,11.50788799999999,3.249944000000024,49.28149599999998,region_pooled,0.5
MFA,ALL,6,plateau_slope_mV_per_s,13,13,0.0,0.00021294172292138155,-0.03381865934894913,0.042439599184905044,0.07625825853385418,-0.1482060471497304,0.1568269869856863,region_pooled,1.0
MFA,ALL,6,return_slope_mV_per_s,13,10,0.23076923076923073,0.03994717135738886,0.023579155048501443,0.059945447516675715,0.03636629246817427,-0.030970283653759964,0.11449488621893712,region_pooled,0.7738095238095237
MFA,ALL,6,rise_slope_mV_per_s,13,13,0.0,14.07177000632338,10.517944049505036,19.908783456067024,9.390839406561987,-3.5683150603379445,33.995042565910005,region_pooled,1.0
MFA,ALL,6,rise_tau_s,13,13,0.0,0.49596845491497277,0.3961568831908835,0.6883573423728819,0.29220045918199844,-0.04214380558211417,1.1266580311458796,region_pooled,1.0
MFA,ALL,6,stim_end_depolarization_mV,13,13,0.0,23.648100000000003,20.1844,31.9122,11.727799999999998,2.5927000000000042,49.503899999999994,region_pooled,0.5
