file_id,file,region,condition,sweep,group_label,cell_label,step_source,stim_onset_s,stim_offset_s,baseline_mV,baseline_window_start_s,baseline_window_end_s,peak_t_s,peak_mV,peak_depolarization_mV,stim_end_level_mV,stim_end_depolarization_mV,stim_end_window_start_s,stim_end_window_end_s,stim_end_window_center_s,plateau_reached,plateau_level_mV,plateau_slope_mV_per_s,plateau_window_start_s,plateau_window_end_s,plateau_window_center_s,rise_t20_s,rise_t63_s,rise_t80_s,rise_y20_mV,rise_y63_mV,rise_y80_mV,rise_slope_mV_per_s,rise_tau_s,undershoot_min_t_s,undershoot_min_mV,undershoot_signed_mV,has_undershoot,undershoot_magnitude_mV,post_min_above_baseline_mV,decay_start_level_mV,decay_t80_s,decay_t63_s,decay_t20_s,decay_y80_mV,decay_y63_mV,decay_y20_mV,decay_slope_mV_per_s,decay_tau_s,final_t_s,final_mV,final_window_start_s,final_window_end_s,return_slope_mV_per_s,n_artifact_points_total,contract_region,contract_condition
DH_2_MFA,DH_2_MFA.atf,DH,MFA,6,DH_MFA,DH_2,IP_curr,21.072,41.081,-52.9388,16.072,20.071,26.619,-25.616099999999996,27.322700000000005,-26.6663,26.2725,40.081,41.081,40.581,True,-26.669564,-0.06301984135778822,38.081,41.081,39.581,21.14951769565703,21.418248181954212,21.756005603448276,-47.47426,-35.6708536,-31.080639999999995,27.03041526368347,0.3462481819542127,48.266,-56.83361999999999,-3.8948199999999886,True,3.8948199999999886,0.0,-26.6663,41.14794163371977,41.73373881067961,42.517234330484335,-32.699764,-45.73204623999999,-50.800155999999994,13.218789556658335,0.6527388106796082,69.749,-53.7903,69.499,69.999,0.14166177908113334,0,DH,MFA
DH_3_MFA,DH_3_MFA.atf,DH,MFA,1,DH_MFA,DH_3,IP_curr,21.111,41.096,-60.9955,16.111,20.11,39.001,-54.00232000000001,6.993179999999988,-54.1077,6.887799999999999,40.096,41.096,40.596,True,-54.107064,0.004191946775015122,38.096,41.096,39.596,21.22687156775908,21.919028085977477,22.819786127167628,-59.596864000000004,-56.57581024000001,-55.40095600000001,2.634107382104625,0.808028085977476,50.219,-61.417732000000015,-0.42223200000001526,True,0.42223200000001526,0.0,-54.1077,41.18320422832981,41.64533713108615,42.19977116644824,-55.5697064,-58.72764022400001,-59.955725600000015,4.314540474942179,0.5493371310861548,69.749,-61.2854,69.499,69.999,0.0067758320532520415,0,DH,MFA
DH_3_MFA,DH_3_MFA.atf,DH,MFA,2,DH_MFA,DH_3,IP_curr,21.111,41.096,-61.1511,16.111,20.11,39.366,-49.3551,11.796,-49.3835,11.767600000000002,40.096,41.096,40.596,True,-49.384159999999994,0.002396328440376861,38.096,41.096,39.596,21.1995087076077,21.749113470873787,22.503840536512673,-58.7919,-53.696028,-51.7143,5.4262265499890905,0.6381134708737868,48.085,-61.54772800000001,-0.39662800000001397,True,0.39662800000001397,0.0,-49.3835,41.16867302676733,41.61831732605134,42.168375172413796,-51.8163456,-57.07129209600001,-59.11488240000001,7.300711348659098,0.5223173260513434,69.749,-61.3892,69.499,69.999,0.007317577548006423,0,DH,MFA
DH_3_MFA,DH_3_MFA.atf,DH,MFA,3,DH_MFA,DH_3,IP_curr,21.111,41.096,-60.8063,16.111,20.11,40.996,-45.21227599999998,15.594024000000019,-45.2515,15.5548,40.096,41.096,40.596,False,,0.019444413745274627,,,,21.181215429282457,21.653760359051944,22.282346962391514,-57.687495199999994,-50.95087683199999,-48.33108079999998,8.497090600595248,0.5427603590519432,48.161,-61.211296000000004,-0.40499600000000413,True,0.40499600000000413,0.0,-45.2515,41.16543956957691,41.613863926921006,42.163498248286366,-48.4434592,-55.338091072000005,-58.019336800000005,9.594503614138338,0.5178639269210095,69.749,-60.5438,69.499,69.999,0.030919770242727775,0,DH,MFA
DH_3_MFA,DH_3_MFA.atf,DH,MFA,4,DH_MFA,DH_3,IP_curr,21.111,41.096,-60.3577,16.111,20.11,31.252,-41.12706,19.23064,-41.1774,19.180300000000003,40.096,41.096,40.596,True,-41.179576,0.017657630346180307,38.096,41.096,39.596,21.172816224814422,21.59712086118252,22.18678540507112,-56.511572,-48.20393552,-44.973188,11.379422791804112,0.4861208611825205,49.712,-60.77771599999999,-0.42001599999998973,True,0.42001599999998973,0.0,-41.1774,41.16370698501397,41.65293023193277,42.27471697478991,-45.0974632,-53.564799711999996,-56.8576528,10.585133984593297,0.5569302319327747,69.749,-60.0037,69.499,69.999,0.038629335728900996,0,DH,MFA
DH_3_MFA,DH_3_MFA.atf,DH,MFA,5,DH_MFA,DH_3,IP_curr,21.111,41.096,-60.0647,16.111,20.11,40.985,-37.616088,22.448612000000004,-37.6434,22.421300000000002,40.096,41.096,40.596,False,,0.034454584386594704,,,,21.16920675539238,21.569815884190476,22.17196912568306,-55.574977600000004,-45.877177216,-42.105810399999996,13.432062868589282,0.45881588419047503,50.745,-60.755124,-0.6904240000000001,True,0.6904240000000001,0.0,-37.6434,41.164745885366635,41.710418476103776,42.411709915966384,-42.2657448,-52.250009568,-56.1327792,11.120637051038605,0.6144184761037792,69.749,-60.202,69.499,69.999,0.029105661965902127,6,DH,MFA
DH_3_MFA,DH_3_MFA.atf,DH,MFA,6,DH_MFA,DH_3,IP_curr,21.111,41.096,-59.8328,16.111,20.11,40.692,-34.202628000000004,25.630171999999995,-34.2346,25.5982,40.096,41.096,40.596,False,,0.042439599184905044,,,,21.16501366052574,21.5573444075067,22.161237724180584,-54.7067656,-43.634531296000006,-39.3286624,15.43639002613771,0.44634440750670024,51.513,-60.408931999999986,-0.576131999999987,True,0.576131999999987,0.0,-34.2346,41.16587059891107,41.75781673054873,42.49544518828452,-39.4694664,-50.77677782399999,-55.17406559999999,11.811747400648379,0.6618167305487361,69.749,-60.0281,69.499,69.999,0.02088352708927308,0,DH,MFA
DH_4_MFA,DH_4_MFA.atf,DH,MFA,1,DH_MFA,DH_4,IP_curr,21.075,41.075,-70.5688,16.075,20.074,41.017,-59.307368,11.261432,-59.3323,11.2365,40.075,41.075,40.575,False,,0.017537343772374325,,,,21.27241081721279,22.416944597105864,24.25952295081967,-68.3165136,-63.451574975999996,-61.5596544,2.2620038678766394,1.341944597105865,66.2,-70.42589600000001,0.14290399999998726,False,0.0,0.14290399999998726,-59.3323,41.25066118951612,42.398216059568135,44.224714754098365,-61.5510192,-66.343452672,-68.20717680000001,2.238075897242618,1.3232160595681322,69.749,-70.2087,69.499,69.999,,0,DH,MFA
DH_4_MFA,DH_4_MFA.atf,DH,MFA,2,DH_MFA,DH_4,IP_curr,21.075,41.075,-70.1385,16.075,20.074,41.022,-53.59935600000001,16.539143999999986,-53.6407,16.49779999999999,40.075,41.075,40.575,False,,0.06983219415247086,,,,21.260365449438204,22.255489990291263,23.918458606557376,-66.8306712,-59.685760992,-56.9071848,3.7333102391170576,1.1804899902912638,69.943,-70.354484,-0.21598400000000595,True,0.21598400000000595,0.0,-53.6407,41.25614214689266,42.565947914529914,44.709907868852454,-56.9834568,-64.203811488,-67.0117272,2.9035757510238933,1.4909479145299116,69.749,-70.3308,69.499,69.999,,0,DH,MFA
DH_4_MFA,DH_4_MFA.atf,DH,MFA,3,DH_MFA,DH_4,IP_curr,21.075,41.075,-70.6299,16.075,20.074,41.016,-48.68274399999999,21.947156000000014,-48.7518,21.878100000000003,40.075,41.075,40.575,False,,0.08293021524381844,,,,21.23679931168637,22.06883013084113,23.602154433833565,-66.2404688,-56.759297407999995,-53.07217519999999,5.567152888250554,0.993830130841129,69.935,-70.51832800000001,0.11157199999999534,False,0.0,0.11157199999999534,-48.7518,41.24985008190966,42.6033558446937,44.938635789473686,-53.1051056,-62.50824569600001,-66.16502240000001,3.5404379205926904,1.5283558446936993,69.749,-70.4956,69.499,69.999,,0,DH,MFA
DH_4_MFA,DH_4_MFA.atf,DH,MFA,4,DH_MFA,DH_4,IP_curr,21.075,41.075,-70.6726,16.075,20.074,41.037,-44.200316,26.472284000000002,-44.2657,26.4069,40.075,41.075,40.575,False,,0.0935351596369943,,,,21.221847354882005,21.93801360593055,23.289694594594593,-65.3781432,-53.942116512,-49.4947728,7.681114008309263,0.8630136059305507,69.715,-70.07934800000001,0.5932519999999926,False,0.0,0.5932519999999926,-44.2657,41.24586884057971,42.641348994219655,45.04567517564403,-49.4284296,-60.579925536000005,-64.9166184,4.0760468914102805,1.566348994219652,69.749,-70.047,69.499,69.999,,0,DH,MFA
DH_4_MFA,DH_4_MFA.atf,DH,MFA,5,DH_MFA,DH_4,IP_curr,21.075,41.075,-70.517,16.075,20.074,40.979,-40.307852,30.209148,-40.3656,30.151399999999995,40.075,41.075,40.575,False,,0.08392406369895188,,,,21.211826701394724,21.84420186656262,23.065238563327032,-64.4751704,-51.424818464,-46.3496816,9.779525626378016,0.7692018665626215,69.701,-70.14757999999999,0.3694200000000052,False,0.0,0.3694200000000052,-40.3656,41.24435059105192,42.73858444641275,45.21850335070737,-46.321996,-59.18781136,-64.19118399999999,4.496351569925358,1.6635844464127487,69.749,-70.1172,69.499,69.999,,0,DH,MFA
DH_4_MFA,DH_4_MFA.atf,DH,MFA,6,DH_MFA,DH_4,IP_curr,21.075,41.075,-70.5322,16.075,20.074,41.028,-36.578132000000004,33.954068,-36.6333,33.898900000000005,40.075,41.075,40.575,False,,0.08362976710627784,,,,21.201391697469436,21.76335734237288,22.861972196721307,-63.7413864,-49.073229024,-43.3689456,12.268264507007181,0.6883573423728819,69.773,-70.133908,0.39829199999999787,False,0.0,0.39829199999999787,-36.6333,41.240736610120344,42.80357496629213,45.427204251550044,-43.3334216,-57.805684256000006,-63.4337864,4.8012707899817,1.728574966292129,69.749,-70.1172,69.499,69.999,,0,DH,MFA
DH_5_MFA,DH_5_MFA.atf,DH,MFA,1,DH_MFA,DH_5,IP_curr,21.107,41.098,-58.445750000000004,16.107,20.106,40.371,-49.50268399999999,8.943066000000016,-49.53,8.915750000000003,40.098,41.098,40.598,False,,0.03094244736098482,,,,21.177346287847367,21.695465472952854,22.47043188319428,-56.6571368,-52.793732287999994,-51.29129719999999,4.149639915028553,0.5884654729528549,69.975,-59.770748000000005,-1.3249980000000008,True,1.3249980000000008,0.0,-49.53,41.15486810282404,41.626835249089964,42.31912106084244,-51.5781496,-56.002152736000006,-57.7225984,5.277589167957162,0.5288352490899655,69.749,-59.726,69.499,69.999,,7,DH,MFA
DH_5_MFA,DH_5_MFA.atf,DH,MFA,2,DH_MFA,DH_5,IP_curr,21.107,41.098,-60.7269,16.107,20.106,41.072,-45.092164000000004,15.634735999999997,-45.1385,15.5884,40.098,41.098,40.598,False,,0.04970663742598866,,,,21.171043898305083,21.711467582524268,22.616413785310737,-57.599952800000004,-50.845746848000005,-48.2191112,6.4902705420507365,0.6044675825242685,50.738,-61.54308800000002,-0.8161880000000181,True,0.8161880000000181,0.0,-45.1385,41.14341885835095,41.56866776125245,42.16073579831933,-48.4194176,-55.50619961600001,-58.26217040000002,9.675207807220753,0.47066776125245013,69.749,-61.0779,69.499,69.999,0.02446941244542734,0,DH,MFA
DH_5_MFA,DH_5_MFA.atf,DH,MFA,3,DH_MFA,DH_5,IP_curr,21.107,41.098,-60.6995,16.107,20.106,41.038,-38.980475999999996,21.719024000000005,-39.032,21.667500000000004,40.098,41.098,40.598,False,,0.03894721060201899,,,,21.160279845587574,21.66148372688256,22.596855412115197,-56.3556952,-46.973076832,-43.3242808,9.071165279177421,0.5544837268825624,51.371,-61.227660000000014,-0.528160000000014,True,0.528160000000014,0.0,-39.032,41.13749881948916,41.56924274497682,42.20821412964312,-43.471132,-53.05965712000001,-56.788528000000014,12.43784960736679,0.47124274497681995,69.749,-60.7208,69.499,69.999,0.02757971487648371,0,DH,MFA
DH_5_MFA,DH_5_MFA.atf,DH,MFA,4,DH_MFA,DH_5,IP_curr,21.107,41.098,-60.434,16.107,20.106,41.059,-34.439584,25.994415999999994,-34.491,25.942999999999998,40.098,41.098,40.598,False,,0.06756666304214289,,,,21.15745030416092,21.641117655023404,22.563069945355196,-55.2351168,-44.005529088,-39.6384672,11.095924632035176,0.5341176550234046,53.574,-61.274048,-0.840048000000003,True,0.840048000000003,0.0,-34.491,41.13701811199207,41.61480687055016,42.341890891566266,-39.8476096,-51.417886335999995,-55.9174384,13.337365630983141,0.5168068705501625,69.749,-60.7361,69.499,69.999,0.03325799072642969,5,DH,MFA
DH_5_MFA,DH_5_MFA.atf,DH,MFA,5,DH_MFA,DH_5,IP_curr,21.107,41.098,-60.1715,16.107,20.106,25.174,-25.675044,34.496456,-28.1372,32.0343,40.098,41.098,40.598,True,-28.134895999999998,0.020942801572027468,38.098,41.098,39.598,21.15534850716447,21.76952911588883,23.20164312932032,-53.2722088,-38.369739808,-32.5743352,10.114806233617513,0.6625291158888302,56.944,-60.51855199999999,-0.3470519999999908,True,0.3470519999999908,0.0,-28.1372,41.133494653545704,41.68291474975908,42.56743877662479,-34.6134704,-48.602214464,-54.042281599999995,13.54921080068364,0.5849147497590792,69.749,-60.0311,69.499,69.999,0.03806731745411876,814,DH,MFA
DH_5_MFA,DH_5_MFA.atf,DH,MFA,6,DH_MFA,DH_5,IP_curr,21.107,41.098,-59.6771,16.107,20.106,40.826,-24.439076000000004,35.238023999999996,-24.4812,35.1959,40.098,41.098,40.598,False,,0.03240033000769661,,,,21.139426188898096,21.503156883190883,22.20141043553256,-52.6294952,-37.40666883200001,-31.486680800000006,19.908783456067024,0.3961568831908835,54.416,-60.83154,-1.154439999999994,True,1.154439999999994,0.0,-24.4812,41.12950815787075,41.647076174765935,42.47080327868852,-31.751268,-47.454614879999994,-53.561471999999995,16.26055568345214,0.5490761747659363,69.749,-60.1898,69.499,69.999,0.041853518554751105,0,DH,MFA
DH_6_MFA,DH_6_MFA.atf,DH,MFA,1,DH_MFA,DH_6,IP_curr,21.107,41.094,-50.9064,16.107,20.106,29.607,-43.446044,7.460355999999997,-43.8812,7.025199999999998,40.094,41.094,40.594,True,-43.881707999999996,-0.030443382016344174,38.094,41.094,39.594,21.18580841880911,21.665942961748634,22.177599126637556,-49.4143288,-46.191455008,-44.9381152,4.513264305329895,0.5589429617486346,46.986,-51.329468,-0.42306800000000067,True,0.42306800000000067,0.0,-43.8812,41.183365460245085,41.623240517940715,42.0346443933295,-45.3708536,-48.588505376,-49.8398144,5.249702096829456,0.529240517940714,69.749,-50.354,69.499,69.999,0.04285322672758421,1,DH,MFA
DH_6_MFA,DH_6_MFA.atf,DH,MFA,2,DH_MFA,DH_6,IP_curr,21.107,41.094,-50.0458,16.107,20.106,27.886,-39.572756,10.473044000000002,-40.3595,9.686300000000003,40.094,41.094,40.594,True,-40.36083599999999,-0.04769800136352473,38.094,41.094,39.594,21.18564441410694,21.59576728718704,22.022749351535836,-47.9511912,-43.426836191999996,-41.6673648,7.506617293765206,0.48876728718704143,47.658,-51.60010400000001,-1.554304000000009,True,1.554304000000009,0.0,-40.3595,41.18358170380078,41.6254100494946,42.092888750607685,-42.6076208,-47.463561728,-49.35198320000001,7.417035228840831,0.5314100494945961,69.749,-50.4242,69.499,69.999,0.0532300031687117,3,DH,MFA
DH_6_MFA,DH_6_MFA.atf,DH,MFA,3,DH_MFA,DH_6,IP_curr,21.107,41.094,-49.9359,16.107,20.106,26.337,-36.542607999999994,13.393292000000002,-37.2986,12.637299999999996,40.094,41.094,40.594,True,-37.30371999999999,-0.041164573333204835,38.094,41.094,39.594,21.181199422918386,21.57049690718186,21.94949710009355,-47.25724159999999,-41.471339455999995,-39.22126639999999,10.459455285022155,0.46349690718185954,46.419,-51.97521199999999,-2.0393119999999954,True,2.0393119999999954,0.0,-37.2986,41.18415203637052,41.66360947008547,42.175908850574714,-40.2339224,-46.574218783999996,-49.039889599999995,8.87915976364234,0.5696094700854673,69.749,-50.6775,69.499,69.999,0.05562417488212559,0,DH,MFA
DH_6_MFA,DH_6_MFA.atf,DH,MFA,4,DH_MFA,DH_6,IP_curr,21.107,41.094,-50.1251,16.107,20.106,26.178,-33.64476399999999,16.480336000000015,-34.3903,15.7348,40.094,41.094,40.594,True,-34.381468,-0.015478395199823969,38.094,41.094,39.594,21.173970610913404,21.5428089675444,21.943170150806033,-46.8290328,-39.70952764799999,-36.94083119999999,12.855183976553452,0.4358089675443999,47.447,-52.2295,-2.1043999999999983,True,2.1043999999999983,0.0,-34.3903,41.184879131791746,41.69849335180055,42.29849378531073,-37.95814,-45.6646744,-48.661660000000005,9.611511456119242,0.6044933518005493,69.749,-50.4303,69.499,69.999,0.08067437897946371,0,DH,MFA
DH_6_MFA,DH_6_MFA.atf,DH,MFA,5,DH_MFA,DH_6,IP_curr,21.107,41.094,-49.8383,16.107,20.106,26.357,-28.795771999999992,21.042528000000004,-29.6478,20.190499999999997,40.094,41.094,40.594,True,-29.649416000000002,-0.04147922663664653,38.094,41.094,39.594,21.159110448772225,21.476533858372676,21.831427277108435,-45.629794399999994,-36.53942230399999,-33.004277599999995,18.779117624118523,0.3695338583726766,47.912,-52.10997599999999,-2.2716759999999923,True,2.2716759999999923,0.0,-29.6478,41.167655655879074,41.65921808710078,42.234490483619346,-34.1402352,-43.843895231999994,-47.61754079999999,12.63298239760984,0.5652180871007815,69.749,-51.2054,69.499,69.999,0.04142400512890927,0,DH,MFA
DH_6_MFA,DH_6_MFA.atf,DH,MFA,6,DH_MFA,DH_6,IP_curr,21.107,41.094,-50.9003,16.107,20.106,28.152,-26.706792000000004,24.193507999999998,-27.2522,23.648100000000003,40.094,41.094,40.594,True,-27.250119999999995,-0.03692673102392465,38.094,41.094,39.594,21.15554071320391,21.455292461343472,21.79671490486258,-46.0615984,-35.610002944,-31.5454936,22.63987694583885,0.3482924613434726,55.14,-53.13794,-2.237639999999999,True,2.237639999999999,0.0,-27.2522,41.16848019599836,41.688120013797864,42.35108285163776,-32.429348,-43.61198768,-47.960792,13.133273399933799,0.5941200137978626,69.749,-52.1881,69.499,69.999,0.0650174549934973,112,DH,MFA
VH_1_MFA,VH_1_MFA.atf,VH,MFA,1,VH_MFA,VH_1,IP_curr,21.105,41.078,-56.9946,16.105,20.104,34.111,-51.495971999999995,5.498628000000004,-51.5839,5.4106999999999985,40.078,41.078,40.578,True,-51.58214399999999,-0.008441331844748663,38.078,41.078,39.578,21.246245960365854,21.959701362445422,22.58592,-55.8948744,-53.51946710399999,-52.595697599999994,2.462671293459547,0.8547013624454216,51.909,-57.36793200000001,-0.373332000000012,True,0.373332000000012,0.0,-51.5839,41.23625558252427,41.90164442857144,42.6206301994302,-52.7407064,-55.23940822400001,-56.21112560000001,2.5068497772347014,0.8236444285714342,69.749,-56.9366,69.499,69.999,0.024177802690583627,0,VH,MFA
VH_1_MFA,VH_1_MFA.atf,VH,MFA,2,VH_MFA,VH_1,IP_curr,21.105,41.078,-56.6772,16.105,20.104,31.764,-48.106564,8.570636,-48.23,8.447200000000002,40.078,41.078,40.578,True,-48.22717200000001,-0.004355879378425683,38.078,41.078,39.578,21.285929656607703,22.027950260109286,22.839156659619448,-54.9630728,-51.260558048,-49.8206912,3.3107727267352396,0.9229502601092854,49.504,-56.88438800000001,-0.20718800000000925,True,0.20718800000000925,0.0,-48.23,41.22135149825784,41.854062894586896,42.54742367941712,-49.960877599999996,-53.699573216000005,-55.15351040000001,3.9157995121053566,0.776062894586893,69.749,-56.4484,69.499,69.999,0.021535589034329908,0,VH,MFA
VH_1_MFA,VH_1_MFA.atf,VH,MFA,3,VH_MFA,VH_1,IP_curr,21.105,41.078,-56.2836,16.105,20.104,35.514,-45.154171999999996,11.129428000000004,-45.4102,10.873399999999997,40.078,41.078,40.578,True,-45.40686000000001,-0.05870554454222656,38.078,41.078,39.578,21.25572603448276,21.887913468965518,22.567096601941753,-54.0577144,-49.249801504,-47.380057599999994,5.092120385879265,0.7829134689655177,51.686,-57.158075999999994,-0.8744759999999943,True,0.8744759999999943,0.0,-45.4102,41.224780095923265,41.87759425284281,42.6151340306834,-47.7597752,-52.834857631999995,-54.8085008,5.069734708389951,0.7995942528428088,69.749,-56.6345,69.499,69.999,0.02898610419088698,0,VH,MFA
VH_1_MFA,VH_1_MFA.atf,VH,MFA,4,VH_MFA,VH_1,IP_curr,21.105,41.078,-56.3385,16.105,20.104,30.738,-42.70117599999999,13.637324000000014,-43.0603,13.278200000000005,40.078,41.078,40.578,True,-43.058719999999994,-0.01918937511790997,38.078,41.078,39.578,21.243582591295645,21.824621572254337,22.484866346922466,-53.6110352,-47.719711231999995,-45.42864079999999,6.591880674268617,0.7196215722543364,52.27,-57.283808,-0.9453079999999972,True,0.9453079999999972,0.0,-43.0603,41.21717283715012,41.85846932133676,42.55762964118565,-45.9050016,-52.049557056,-54.4391064,6.366564572843799,0.78046932133676,69.749,-56.7108,69.499,69.999,0.03278265346987824,0,VH,MFA
VH_1_MFA,VH_1_MFA.atf,VH,MFA,5,VH_MFA,VH_1,IP_curr,21.105,41.078,-56.308,16.105,20.104,31.185,-40.07459200000001,16.23340799999999,-40.2527,16.055300000000003,40.078,41.078,40.578,True,-40.254756,-0.013233163460281566,38.078,41.078,39.578,21.236004275724277,21.790506588505746,22.41200602883355,-53.061318400000005,-46.04848614400001,-43.321273600000005,8.282338673601421,0.6855065885057456,50.654,-57.33252,-1.0245200000000025,True,1.0245200000000025,0.0,-40.2527,41.20782439926063,41.850167695056584,42.57349019607844,-43.668664,-51.047146240000004,-53.916556,7.503953034394667,0.7721676950565808,69.749,-56.7047,69.499,69.999,0.03287876407436502,0,VH,MFA
VH_1_MFA,VH_1_MFA.atf,VH,MFA,6,VH_MFA,VH_1,IP_curr,21.105,41.078,-56.1005,16.105,20.104,31.767,-37.41295999999999,18.687540000000006,-37.7075,18.392999999999994,40.078,41.078,40.578,True,-37.709835999999996,-0.03381865934894913,38.078,41.078,39.578,21.2270761589404,21.745901819749893,22.328987447698747,-52.362992,-44.28997471999999,-41.15046799999999,10.175523306086156,0.6409018197498924,50.32,-57.16784799999999,-1.0673479999999955,True,1.0673479999999955,0.0,-37.7075,41.201296642685854,41.85050297191489,42.56337224043716,-41.5995696,-50.00643993599999,-53.27577839999999,8.572364719899989,0.7725029719148893,69.749,-56.2988,69.499,69.999,0.044729425086210944,0,VH,MFA
VH_2_MFA,VH_2_MFA.atf,VH,MFA,1,VH_MFA,VH_2,IP_curr,21.103,41.118,-61.2091,16.103,20.102,38.558,-54.57238799999999,6.63671200000001,-54.6112,6.597900000000003,40.118,41.118,40.618,True,-54.6117,-0.011073381585219208,38.118,41.118,39.618,21.201045309299467,21.770645079563185,22.495095081967214,-59.8817576,-57.014698016,-55.89973039999999,3.0771824114545914,0.667645079563183,47.226,-61.70397600000001,-0.4948760000000121,True,0.4948760000000121,0.0,-54.6112,41.15299768145161,41.54344023502825,41.99896990291263,-56.0297552,-59.09383443200001,-60.28542080000001,5.030502765977768,0.42544023502824757,69.749,-61.2183,69.499,69.999,0.021563557252586792,0,VH,MFA
VH_2_MFA,VH_2_MFA.atf,VH,MFA,2,VH_MFA,VH_2,IP_curr,21.103,41.118,-61.0992,16.103,20.102,32.92,-50.651240000000016,10.447959999999988,-50.8453,10.253900000000002,40.118,41.118,40.618,True,-50.84496800000001,-0.04091866620342579,38.118,41.118,39.618,21.190550485436894,21.74096686338798,22.411183840749413,-59.00960800000001,-54.496089280000014,-52.74083200000001,5.135674830379348,0.6379668633879767,50.72,-61.86937199999999,-0.7701719999999881,True,0.7701719999999881,0.0,-50.8453,41.14869596575004,41.52739007097361,42.046404590163924,-53.0501144,-57.812513503999995,-59.664557599999995,7.36814041896791,0.4093900709736076,69.749,-61.2915,69.499,69.999,0.03036796468547965,0,VH,MFA
VH_2_MFA,VH_2_MFA.atf,VH,MFA,3,VH_MFA,VH_2,IP_curr,21.103,41.118,-61.0901,16.103,20.102,33.851,-47.243288,13.846812,-47.3083,13.781799999999997,40.118,41.118,40.618,True,-47.30993200000001,-0.030493433299714514,38.118,41.118,39.618,21.18057747188833,21.663202679148938,22.222788353048227,-58.3207376,-52.338914816,-50.0126504,7.971598982687432,0.5602026791489365,47.726,-62.001464,-0.911363999999999,True,0.911363999999999,0.0,-47.3083,41.14912372680616,41.54457811428571,42.015389794364054,-50.2469328,-56.594379648,-59.0628312,10.176894524857753,0.4265781142857108,69.749,-61.2549,69.499,69.999,0.033899287108931545,0,VH,MFA
VH_2_MFA,VH_2_MFA.atf,VH,MFA,4,VH_MFA,VH_2,IP_curr,21.103,41.118,-60.9741,16.103,20.102,32.584,-43.850463999999995,17.123636000000005,-43.8873,17.086799999999997,40.118,41.118,40.618,True,-43.886848,-0.022691927730063795,38.118,41.118,39.618,21.17641644027447,21.63532169420703,22.197893045563553,-57.5493728,-50.151962047999994,-47.275191199999995,10.058166331760816,0.5323216942070275,48.551,-62.118892,-1.1447920000000025,True,1.1447920000000025,0.0,-43.8873,41.149481024803514,41.560168682971856,42.06200710382514,-47.5336184,-55.409666144,-58.472573600000004,11.98755350830995,0.44216868297185385,69.749,-61.5936,69.499,69.999,0.0247802622888952,0,VH,MFA
VH_2_MFA,VH_2_MFA.atf,VH,MFA,5,VH_MFA,VH_2,IP_curr,21.103,41.118,-61.1176,16.103,20.102,37.453,-40.817392000000005,20.300207999999998,-40.8936,20.224000000000004,40.118,41.118,40.618,True,-40.892951999999994,-0.05942516912217297,38.118,41.118,39.618,21.169186716681377,21.600778983770287,22.142565315852202,-57.057558400000005,-48.287868544000005,-44.8774336,12.513244908379601,0.49777898377028507,50.006,-62.39564,-1.2780399999999972,True,1.2780399999999972,0.0,-40.8936,41.150983230532,41.574985566343045,42.119398305084744,-45.194008,-54.48288928,-58.095231999999996,13.321998323867827,0.4569855663430431,69.749,-61.7371,69.499,69.999,0.03335561971331623,0,VH,MFA
VH_2_MFA,VH_2_MFA.atf,VH,MFA,6,VH_MFA,VH_2,IP_curr,21.103,41.118,-61.203,16.103,20.102,40.925,-37.829224,23.373776,-37.854,23.349000000000004,40.118,41.118,40.618,False,,-0.0291345110927944,,,,21.161020964285715,21.5541135812709,22.054203122560498,-56.5282448,-46.430773568000006,-42.5039792,15.701461868750748,0.4511135812708993,50.675,-62.218880000000006,-1.0158800000000028,True,1.0158800000000028,0.0,-37.854,41.149015588960474,41.57811976470588,42.17916543816544,-42.726976,-53.252604160000004,-57.345904000000004,14.191069397604986,0.4601197647058797,69.749,-61.673,69.499,69.999,0.028619062598301562,0,VH,MFA
VH_3_MFA,VH_3_MFA.atf,VH,MFA,1,VH_MFA,VH_3,IP_curr,21.088,41.079,-69.6442,16.088,20.087,39.942,-60.387815999999994,9.256384000000004,-60.4492,9.195,40.079,41.079,40.579,True,-60.443963999999994,0.0337869510127755,38.079,41.079,39.579,21.27495767991407,22.26467057098284,24.04287209175314,-67.79292319999999,-63.794165312,-62.239092799999995,2.0065036607508047,1.1766705709828393,69.539,-70.124276,-0.48007599999999684,True,0.48007599999999684,0.0,-60.4492,41.233723129584355,41.9898884820296,43.4106692246203,-62.3842152,-66.563848032,-68.1892608,2.6666005250369547,0.9108884820295984,69.749,-70.0562,69.499,69.999,0.3241714285713939,0,VH,MFA
VH_3_MFA,VH_3_MFA.atf,VH,MFA,2,VH_MFA,VH_3,IP_curr,21.088,41.079,-70.1202,16.088,20.087,40.998,-54.51514,15.605059999999995,-54.5715,15.548699999999997,40.079,41.079,40.579,False,,0.05277539996195014,,,,21.267976845784187,22.14866954399486,23.835615925058548,-66.999188,-60.257802080000005,-57.636152,3.64655456274099,1.0606695439948588,69.557,-69.575564,0.544635999999997,False,0.0,0.544635999999997,-54.5715,41.227713967653855,41.92734764634146,43.11078820445609,-57.5723128,-64.054068448,-66.57475120000001,4.780713486520631,0.848347646341459,69.749,-69.5099,69.499,69.999,,6,VH,MFA
